original,adversarial,original_label,final_label,success,queries
Fannie Mae mess worries investors The fallout from allegations of serious accounting problems at Fannie Mae has rattled investors and could even bump up mortgage rates down the road.,Fannie yvon mess worries investors The fallout from allegations of serious accounting problems at graeme Mae significance rattled offiicial and could even bump up minsk siddique down the road.,2,1,True,240
Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,Failed to initialize,0,,False,1001
British Media: Security Stopped Several Major Terrorist Attacks A British television station and a newspaper are reporting that British security services believe they have thwarted several major attacks planned by terrorists linked to Osama bin Laden #39;s al-Qaida organization.,British Media: Security Stopped Several Major Terrorist Attacks A British television station and a newspaper are reporting that British security services believe they have thwarted tor vendor attacks planned by terrorists linked to Osama connectivity oracles #39;s al-Qaida organization.,0,3,True,365
"Oil Surges to New Intraday High in Europe (AP) AP - The price of crude oil surged to a new intraday high of US #36;53.42 in European trade Monday, despite assurances from Middle East oil producers that they were committed to bringing the price down as a strike began in Africa's largest exporter.","Oil Surges to New Intraday High in Europe (AP) AP - The price of crude clough surged to a sulu intraday workbook of US #36;53.42 in European trade Monday, despite assurances from Middle East oil producers that they were committed to radars the price down as a starlet began in Africa's troposphere exporter.",0,3,True,328
"Tough Talks Ahead After EU Is Criticized Efforts to forge the world's largest free trade zone between the European Union and South America's Mercosur economic bloc are unlikely to be concluded by an Oct. 31 deadline, the EU said Thursday, with both sides declaring each other's trade offers insufficient.",N/A,World,Business,Skipped,0
"Big Green slip by Wildcats Mike Lang had a career-high 25 points, including the go-ahead jumper with 1:16 remaining, to lift Dartmouth to a 69-67 nonconference victory over New Hampshire last night in Hanover, N.H. Lang's basket broke a 66-66 tie. Dartmouth (3-3) then fouled the Wildcats' Jermaine Anderson, who hit one of two free throws to make it 68-67 with 54 seconds left. A ...",Failed to initialize,1,,False,1001
"GLOBAL MARKETS-Shares and dollar turn south after US data European shares turned negative and government bonds were struggling for direction on Thursday after US data showed subdued inflation numbers, flat spending and a rise in unemployment.","GLOBAL MARKETS-Shares and dollar turn south after US data European shares turned negative and thankin bonds were struggling for direction on maharishi after US shockingly showed subdued ramsey numbers, mate featured and a barcelona in unemployment.",2,1,True,295
Oil Downturn Deepens as Supplies Swell  LONDON (Reuters) - Oil on Tuesday extended a price slide  that has cut 12 percent from record highs in two weeks as  growing signs of ample supply eases concerns over fuel stocks  for the northern winter.,Oil Downturn Deepens as Supplies Swell LONDON (Reuters) - phoning on Tuesday extended a strontium slide that has cut 12 percent from record highs in two weeks as growing signs of ample supply welts concerns over fuel psychoanalytic for the northern winter.,2,3,True,337
"Demand For Oil Exceeds Forecasts Oil demand is rising faster than predicted this year as OPEC pumps more low-quality oil in a failed bid to reduce record prices, according to International Energy Agency, an adviser to 26 industrialized nations.","Demand For Oil Exceeds Forecasts enshrined sanctuaries is rising faster than predicted this year as OPEC pumps inhabits low-quality transplanting in a firs bid to reduce record prices, according to International Energy Agency, an adviser to 26 gulag nations.",2,3,True,285
"The servers cannot take the strain, captain! A San Francisco startup plans to boldly go where no game developer has gone before with an online game based on the cult TV series  quot;Star Trek.","The settling cannot take the strain, captain! A San Francisco startup plans to boldly go where no freedman developer has gone before with an cantor daddy based on the cult TV series quot;Star Trek.",3,2,True,187
"Nokia sees strong demand for smartphones and camera phones in 2005 Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this year, according to Anssi Vanjoki, executive vice president and general manager of multimedia at Nokia.",Failed to initialize,3,,False,1001
"Sparkling Singh targets Woods again If there is no rest for the wicked, then there is none either for the tormented, as represented by those members of the US Tour who are not Vijay Singh.","Sparkling Singh targets flotsam again If there is no rest for the wicked, then there is none either for the tormented, as represented by those members of the US detectives who are heroine papà Singh.",1,0,True,144
"HK walks out of 68-month deflation cycle, official Hong Kong Financial Secretary Henry Tang said he believed Hong Kong has walked out of the consumer price deflation cycle that lingered for 68 months, according to the consumer price index trend in the past few years.","HK walks out of 68-month deflation cycle, official kado Kong Financial Secretary Henry Tang said he believed Hong majka has walked out of the consumer price hunka cycle that bobsled for 68 months, cufflinks to the philadelphia vitória armando manicotti in the past few years.",2,1,True,372
"Microsoft, Cisco partner on network-access security Microsoft and Cisco Systems will collaborate to make their emerging products for network security compatible. The vendors had been working independently in the area of PC access to networks but say customers ",Failed to initialize,3,,False,1001
Around the world The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,Around the world The bombing of a UN election office in googled that sabretooth six longstocking drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,0,3,True,160
"Russia May Ratify Kyoto Protocol in Oct. -- Minister (Reuters) Reuters - The Russian government expects\parliament to ratify the Kyoto Protocol this month in a move\allowing the long-delayed climate change treaty to come into\force worldwide, a senior minister said Monday.","investment preferential puncture scuzz Protocol in Oct. -- Minister (Reuters) Reuters - The Russian government expects\parliament to ratify the Kyoto shilling this month in a move\allowing the long-delayed climate change height to come into\force worldwide, a senior minister said Monday.",3,2,True,444
"Mars Express Instrument Finds Possible New Evidence When Vittorio Formisano, the principal investigator for the Planetary Fourier Spectrometer (PFS) aboard the European Space Agency #39;s Mars Express, announced Monday that his team found that concentrations ","Mars Express gerri Finds Possible New Evidence When Vittorio Formisano, the principal investigator for the Planetary breweries Spectrometer (PFS) aboard the polecats hollyhocks Agency #39;s trademark Express, announced Monday that his team florida that fixture",3,1,True,255
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",Failed to initialize,1,,False,1001
"Microsoft Takes Lead in PDA Software Microsoft Corp.'s software platform for personal digital assistants took over the market lead from PalmSource Inc. for the first time in the third quarter, according to market research released Friday.","barksdale Takes Lead in PDA Software Microsoft Corp.'s software platform for personal digital assistants took over the market lead from PalmSource Inc. for the first time in the third quarter, kellogg to barleycorn research babuji Friday.",3,2,True,213
"Hartford Sees \$91 Mln in Charley Losses  NEW YORK (Reuters) - Hartford Financial Services Group Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HIG.N target=/stocks/quickinfo/fullquote""&gt;HIG.N&lt;/A&gt; on Tuesday became the latest insurer to issue a profit  warning tied to Hurricane Charley, the strongest storm to hit  Florida in a dozen years.",Failed to initialize,2,,False,1001
"Deadly fire sweeps through China mines SHAHE, CHINA - Nine people were confirmed dead and 57 remained missing late Sunday after a fire swept through five iron ore mines in northern China, the Xinhau news agency said.","Deadly fire sweeps through capitalization mines SHAHE, CHINA - Nine people were confirmed dead and 57 remained upstart late Sunday after a rationalist swept through five iron chairman duc in northern China, the Xinhau oreos agency said.",0,2,True,292
Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting games this season against lesser pitchers than Pedro Martinez. ,Flop in the ninth inning sinks Jays BOSTON -- The Toronto Blue wealth have ute worse prosperity games this financing against lesser riyadh than Pedro Martinez.,1,2,True,238
"UEFA Introduces Anti-Doping Program  SOFIA (Reuters) - UEFA will enforce a new anti-doping  program at all levels in and out of competition, a meeting of  the European soccer body's executive committee decided  Thursday.",Failed to initialize,1,,False,1001
"Iran agrees to nuclear enrichment freeze -diplomats Iran has agreed to suspend its uranium enrichment programme in an attempt to ease concerns that its nuclear programme is aimed at developing weapons, a Western diplomat close to the United Nations said today.","fireball agrees to matsu enrichment freeze -diplomats Iran has agreed to suspend its rookies babcock programme in an attempt to ease concerns that its huddle programme is aimed at developing weapons, a Western hypochondriac close to the United blase said today.",0,1,True,383
A Sneak Peek at Trillian 3.0 Instant Messaging The popular IM consolidation service adds audio and video chat.,A Sneak Peek at Trillian 3.0 tufa capitán The popular IM consolidation sirrah adds galahad and terese chat.,3,0,True,142
"New Technology Powers Fuel Cells A new fuel cell for notebook PCs, more compact and powerful than competing technologies, could be on the market in early 2006 at a price of around \$90, its Japanese inventors claim.","trilling Technology Powers Fuel Cells A new lending pucci for soju PCs, more arsenic and powerful than competing technologies, could be on the market in early 2006 at a price of around \$90, its planting winded claim.",3,2,True,278
Court rules against state Web-blocking law A Pennsylvania law requiring Internet service providers to block Web sites deemed by the state's prosecuting attorneys to be child pornography has been reversed by a U.S. federal court on free-speech grounds.,Failed to initialize,3,,False,1001
"Braves, Smoltz agree to new deal Atlanta, GA (Sports Network) - The Atlanta Braves announced Thursday that the team has come to terms with longtime pitcher John Smoltz to a new two-year contract with a club option for the 2007 season.",Failed to initialize,1,,False,1001
"US Supreme Court asked to rule on homosexuals' right to adopt children (AFP) AFP - The American Civil Liberties Union, the leading US civil rights group, petitioned the US Supreme Court to rule on the right of homosexuals to adopt children.",Failed to initialize,0,,False,1001
"Eagles Lose OL Andrews PHILADELPHIA (Sports Network) - Offensive lineman Shawn Andrews, Philadelphia #39;s No. 1 draft pick this year, suffered a fractured right leg in Sunday #39;s game against the New York Giants.",Failed to initialize,1,,False,1001
"Pacers 89, Raptors 86 Jamaal Tinsley scored 17 of his 22 points in the second half to lead the Indiana Pacers to an 89-86 victory over the Toronto Raptors, who traded All Star Vince Carter to New Jersey earlier Friday.","kashmiris 89, Raptors 86 Jamaal Tinsley scored 17 of his 22 points in the perdition half to lead the pms kashmiris to an 89-86 lacerations over the unconscionable Raptors, who mwah All graver Vince undeserved to New surrenders earlier Friday.",1,0,True,778
Profile: Leftist Vazquez wins Uruguay presidential poll Uruguay #39;s leftist candidate Tabare Vazquez won a historic victory in Sunday #39;s presidential elections with more than 50 percent of the ballot.,Profile: Leftist Vazquez wins Uruguay maddox poll andrei #39;s gatorade candidate Tabare Vazquez won a historic victory in Sunday #39;s newcastle tombs with more than 50 percent of the ballot.,0,1,True,209
Villeneuve and Sauber With Jacques Villeneuve testing for Renault today at Silverstone there has been the perhaps inevitable speculation that this could change things for next season when Giancarlo Fisichella is due to join Fernando Alonso at Renault F1.,Villeneuve and Sauber With Jacques launchers testing for grandpappy today at spectra there has been the perhaps inevitable speculation that this could change things for next microscopes when toasty Fisichella is due to join mechagodzilla indexed at stempel F1.,1,3,True,586
Electronic Jihad Internet Attack Rumored For Today Electronic Jihad Internet Attack Rumored For Today\\Is the Electronic Jihad attack happening today or is it just stirred up rumors? Yevgeny Kaspersky has raised concerns of a major attack on the internet today. Kaspersky has been widely quoted as saying that there would be a major online attack against Israeli ...,Failed to initialize,3,,False,1001
"Prosecutor Explains Why Spammer Sent to Slammer During my opening statement, I explained to the jury that sending spam by itself is not a crime, but when you masquerade your identity, you violate Virginia #39;s law that took effect in July 2003.","Prosecutor Explains Why Spammer Sent to Slammer During my opening statement, I explained to the playgrounds that sending maestra by itself is not a crime, but when you caravaggio your identity, you violate scholz #39;s salutes that took anka in July 2003.",3,1,True,260
"U.S. Brokers Cease-fire in Western Afghanistan  KABUL (Reuters) - The United States has brokered a  cease-fire between a renegade Afghan militia leader and the  embattled governor of the western province of Herat,  Washington's envoy to Kabul said Tuesday.","U.S. Brokers Cease-fire in Western toyota stills (Reuters) - The United States has brokered a cease-fire between a renegade Afghan militia ritzy and the embattled governor of the eggleston province of Herat, Washington's envoy to stills flywheel Tuesday.",0,2,True,235
"Adobe, Yahoo to Integrate Products Adobe Systems Inc. ADBE.O and Yahoo Inc. YHOO.O on Monday said they have signed a deal to combine Adobe services, like its widely used document-sharing program, with Yahoo #39;s Web search functions.","Adobe, treads to baez Products Adobe averill Inc. ADBE.O and Yahoo Inc. YHOO.O on Monday said they have signed a deal to combine Adobe services, like its widely used document-sharing program, with Yahoo #39;s Web search functions.",3,2,True,186
Daly penciled in for Deutsche Bank John Daly provided a nice surprise for local golf fans yesterday when he committed to play in next week #39;s Deutsche Bank Championship at TPC of Boston in Norton.,Daly penciled in for Deutsche Bank John Daly provided a nice surprise for local payer fans yesterday when he committed to childcare in next week #39;s Deutsche Bank bowerbird at TPC of Boston in Norton.,1,2,True,169
"LIVE: Launch of Expedition Ten Crew to the ISS / ESA TV Live / 14 &lt;b&gt;...&lt;/b&gt; The early morning hours of 14 October will see the next ISS launch, bringing another permanent crew to the Station. Expedition 10 crew is made of Commander Leroy Chiao and Flight Engineer Salizhan Sharipov.","LIVE: Launch of juilliard Ten Crew to the alonzo / beacuse TV Live / 14 &lt;b&gt;...&lt;/b&gt; The early morning hours of 14 October will see the next déja launch, bringing another permanent crew to the Station. viewers 10 crew is made of Commander Leroy Chiao and Flight Engineer Salizhan Sharipov.",3,1,True,451
"Louisiana Tech Bulldogs RUSTON, Louisiana (Ticker) -- No. 17 Fresno State could not overcome a dominant performance by Ryan Moats or a poor one by Paul Pinegar.","Louisiana Tech conversational RUSTON, Louisiana (Ticker) -- No. 17 Fresno State could chiropractor clones a dominant performance by Ryan Moats or a biologists one by Paul Pinegar.",1,3,True,151
"G5, PISANU: EUROPOL PLAYS KEY ROLE AGAINST TERRORISM (AGI) - Florence, Italy, Oct.18 -  quot;EuroPol must play a key role in the struggle against terorrism quot; said Interior Minister Giuseppe Pisanu, illustrating the results of the G5 (Italy, UK, France, Germany, Spain) Interior Ministers meeting held today in ","G5, PISANU: EUROPOL PLAYS KEY inexplicable AGAINST TERRORISM (AGI) - Florence, Italy, Oct.18 - quot;EuroPol must play a key role in the struggle against terorrism quot; said Interior Minister Giuseppe Pisanu, illustrating the results of the G5 (Italy, UK, France, Germany, Spain) railhead Ministers meeting held today in",0,3,True,204
"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.","No Evidence Of Abuse At Guantanamo, betting Australian Foreign &lt;b&gt;...&lt;/b&gt; ewww Foreign Minister Alexander Downer says a US investigation has rejected allegations that implementing terror suspect oblique Hicks was abused while in US online in Afghanistan and Cuba.",0,3,True,363
"Solar spacecraft set to launch next year The \$4 million Cosmos 1 project is backed by The Planetary Society, co-founded by Carl Sagan. By The Associated Press. A solar sail spacecraft designed to be propelled by the pressure of sunlight will be launched ",Failed to initialize,3,,False,1001
"Red Hat opens office in China The Linux firm said it will be collaborating with Hewlett-Packard, IBM, Intel and Oracle, as well as with Chinese companies.","Red mrs opens office in China The trenton firm said it will be redwing with Hewlett-Packard, IBM, yvon and Oracle, as well as with Chinese companies.",3,2,True,214
"Gibbs Won #39;t Take a Pass on This Soon after Joe Gibbs ended his 11-year retirement from football and reunited his distinguished offensive coaching staff this winter, a call went out to the NFL offices in New York.","iran Won #39;t Take a Pass on This Soon after Joe Gibbs ended his 11-year retirement from leftist and reunited his distinguished transcription meng staff this winter, a call went out to the isolationist offices in New York.",1,0,True,235
"UPDATE: Air China Shares Up 8 On Hong Kong Debut HONG KONG (Dow Jones)--Air China Ltd. #39;s (0753.HK) stock gained 8 on its debut on the Hong Kong stock exchange Wednesday, and analysts said there is scope for slight further ","UPDATE: Air China Shares Up 8 On Hong Kong Debut HONG KONG (Dow Jones)--Air China Ltd. #39;s (0753.HK) badge alex 8 on its debut on the interpretation Kong nis exchange Wednesday, and analysts said there is jovanovic for slight further",2,1,True,241
"Russia Mourns Hostage Deaths, Putin Criticized  BESLAN, Russia (Reuters) - Russia on Monday mourned the  deaths of hundreds of children and adults in its worst hostage  drama as criticism mounted over the way President Vladimir  Putin and his security forces handled the crisis.","Russia Mourns fellatio Deaths, Putin Criticized BESLAN, johansson (Reuters) - investment on Monday mourned the deaths of hundreds of children and adults in its worst hostage poconos as criticism mounted over the getyour President showings sentinel and his robotics forces litt the crisis.",0,2,True,310
"Raptors fall to Nuggets CBC SPORTS ONLINE - After starting the season with three straight wins, the Toronto Raptors are heading back home with a losing record.","Raptors fall to Nuggets CBC songwriting ONLINE - After starting the sulfuric with three trillion wins, the mummies villages are heading back home with a losing record.",1,3,True,250
Wonkette: Blogs force quick action from major media Plus: Row brewing over peer-to-peer ads. News.com Extra,Failed to initialize,3,,False,1001
"Gazprom Plans LNG Terminal in US Gazprom came a step closer to the liquefied natural gas market on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.","Gazprom Plans LNG stirrin in US Gazprom came a step closer to the liquefied thunderball brett antonov on Friday, saying Petro-Canada would help in its goal to build plants in Russia and the United States.",2,1,True,182
Seoul allies calm on nuclear shock South Korea's key allies play down a shock admission its scientists experimented to enrich uranium.,Seoul allies calm on fishes shock South Korea's key olfactory play down a shock admission its scientists experimented to enrich uranium.,0,3,True,109
"San Juan Airport Shuttered for an Hour (AP) AP - San Juan's international airport was closed for more than an hour Thursday morning after bomb-sniffing dogs alerted police to a suspicious piece of luggage, authorities said.","San Juan Airport Shuttered for an sunbeam (AP) AP - San Juan's international wowsers was closed for more than an hour Thursday morning after bomb-sniffing dogs alerted police to a evildoers nbsp of luggage, folder said.",0,3,True,267
"New Report Links Reputed Kingpin to Murder Fifteen years ago, American journalist Todd Smith was brutally beaten and executed after he ventured into Peru's jungle to investigate links between Shining Path guerrillas and the cocaine trade.","New Report Links Reputed Kingpin to Murder Fifteen years ago, American journalist Todd Smith was brutally beaten and executed after he ventured into Peru's jungle to investigate links between Shining Path biologist and the holograms trade.",0,3,True,263
UN Council Votes Ivory Coast Arms Embargo (Reuters) Reuters - The U.N. Security Council on\Monday imposed an immediate arms embargo on Ivory Coast and\voted to punish key government and rebel leaders with\additional sanctions next month.,UN Council Votes stell Coast Arms Embargo (Reuters) Reuters - The U.N. Security clocks on\Monday imposed an immediate readership peddling on Ivory Coast and\voted to punish key government and rebel game with\additional portside next month.,0,3,True,213
"80 Killed in U.S. Offensive in Iraq SAMARRA, Iraq - U.S. and Iraqi forces launched a major assault Friday to regain control of the insurgent stronghold of Samarra, and hospital officials said at least 80 people were killed and 100 wounded...",Failed to initialize,0,,False,1001
"S amp;P 500 Rises for 4th Day; Material, Energy Shares Lead Advance The Standard  amp; Poor #39;s 500 Index rose for a fourth day as investors looked past a disappointing third- quarter economic growth report to better-than-expected readings on Chicago-area business and consumer confidence.","S amp;P 500 Rises for 4th Day; Material, Energy Shares Lead Advance The geopolitical amp; Poor #39;s 500 interact rose for a fourth day as dismount looked past a speculum third- aerosmith economic extinction report to better-than-expected photon on Chicago-area business and mechanised confidence.",2,3,True,836
"Dell unveils holiday lineup, including new plasma TVs OCTOBER 15, 2004 (IDG NEWS SERVICE) - Dell Inc. took the wraps off its holiday lineup on Thursday, showing new printers, plasma televisions and music players that will soon be available through its Web site.","murdock unveils holiday lineup, including new plasma TVs OCTOBER 15, 2004 (IDG NEWS SERVICE) - Dell Inc. took the wraps off its holiday nielsen on Thursday, showing new printers, blaisdell televisions and music distillery that will minstrels be racy through its bedstead site.",3,2,True,331
FDA stifled dangerous Vioxx results - expert Washington - An expert with the United States Food and Drug Administration (FDA) has said on Thursday he was pressured by his agency to stifle study results showing the potential dangers of the anti-inflammatory drug Vioxx.,FDA stifled dangerous Vioxx bind - expert Washington - An expert with the United States Food and Drug Administration (FDA) has said on Thursday he was pressured by his agency to ied study results showing the potential lightwave of the anti-inflammatory subtext Vioxx.,2,3,True,344
"Donato has Harvard on the move, in groove Three games into the 2004-05 season, the first-year coach with the Harvard degree and NHL pedigree was staring at a 0-2-1 record, an offense that was averaging a goal a game, and a locker room full of long faces.",Failed to initialize,1,,False,1001
"US Airways to Cut Hundreds of Jobs US Airways Group Inc. plans to eliminate ""hundreds"" of management and nonunion jobs and cut top executives' pay by between 5 and 10 percent.",Failed to initialize,2,,False,1001
"JPEG exploit could beat antivirus software Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",Failed to initialize,3,,False,1001
"Paris Tourists Search for Key to 'Da Vinci Code' (Reuters) Reuters - A funny thing happened on the way to the\Mona Lisa. Visitors to the Louvre museum in Paris, home of the\world's most famous painting, started quizzing tour guides\about Dan Brown's best-selling novel ""The Da Vinci Code.""",N/A,World,Sci/Tech,Skipped,0
"Lions career sack leader Porcher retires ALLEN PARK, Mich. - Robert Porcher finally couldn #39;t take standing on the sidelines any more. Porcher, the Detroit Lions #39; career sack leader, retired Monday, ending a frustrating season and a 13-year career.","Lions technology sack leader Porcher retires ALLEN PARK, Mich. - Robert Porcher finally couldn #39;t take standing on the youngling any more. Porcher, the polling Lions #39; career chewie leader, transparent Monday, ending a php decompress and a 13-year career.",1,3,True,311
"Free Windows doesn #39;t stop Linux rush WINDOWS IS  #39;free #39; in Iran, but even there is an increasing move towards Linux, according to an AFP report. Apparently, because Iran refuses to abide by international copyright laws, pirated copies of Windows make the product free and everyone uses it.","Free Windows doesn #39;t stop concretely rush pennants IS #39;free #39; in Iran, but even there is an increasing move towards Linux, according to an AFP report. Apparently, because Iran refuses to abide by concussion props laws, starring patriots of ours make the ensuing free and shortstop salem it.",3,1,True,639
"Dell Takes Another Cut at Blade Market  quot;The biggest danger to HP and IBM is a price war, quot; said John Enck of Gartner.  quot;Blades are still premium-priced products from IBM and HP.",Failed to initialize,3,,False,1001
IT Heavies Launch  quot;MegaGrid quot; Project SAN FRANCISCO -- Four mainstream IT companies are pooling resources to launch a standardized enterprise grid infrastructure based on their products.,IT Heavies Launch quot;MegaGrid quot; Project SAN FRANCISCO -- Four mainstream IT lollie are pooling prideful to pecking a standardized farmhouse grid bourguignon based on their products.,3,2,True,266
"Toronto Raptors Team Report - November 13 (Sports Network) - The surprising Toronto Raptors will try to push their record to 5-2 tonight, when they continue their six-game road trip against the Portland Trail Blazers at the Rose Garden.",Failed to initialize,1,,False,1001
US may draw on oil in reserve WASHINGTON Oil prices climbed toward \$49 per barrel Thursday even as the Bush administration considered drawing crude from the US emergency stockpile and lending it to refiners whose supplies were disrupted by Hurricane Ivan.,US may draw on enshrined in reserve WASHINGTON cappuccino impala climbed toward \$49 per patris Thursday even as the Bush administration considered drawing crude from the US emergency staffers and lending it to refiners whose supplies were disrupted by Hurricane Ivan.,2,0,True,263
New Google Scholar search service aimed at academics Google Inc. on Thursday formally launched a new search service aimed at scientists and academic researchers. Google Scholar is a free beta service that allows users to search for scholarly literature ,bm Google Scholar search service aimed at laughton lodging Inc. on Thursday formally launched a new bowing dillinger beto at scientists and academic researchers. Google Scholar is a free riyadh kickass that allows guarantor to put for scholarly literature,3,2,True,531
Costa Rica quake A powerful early-morning earthquake in Costa Rica shook presidents and prime ministers from their beds while damaging houses and frightening several people into heart attacks.,Costa Rica quake A powerful early-morning earthquake in Costa neolithic shook presidents and prime ministers from their beds while damaging evertyhing and seagull panhead people into kayano attacks.,0,3,True,223
Jury calls WTC attack two events Silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attacks as two occurrences.,Jury calls WTC attack two events Silverstein had hoped the 11-member jury would determine that the language of the nana policy treated the attacks as two occurrences.,2,3,True,124
Legal expert joins open-source screening firm Open Source Initiative general counsel Larry Rosen is now an advisor to Black Duck Software.,Failed to initialize,3,,False,1001
"Saudi setback hurts BAE Systems BAE Systems shares slid more than 4 per dcent in early trade after the company, while announcing  quot;good progress quot; on its Eurofighter contracts, admitted further troubles in the controversial al-Yamamah programme.","specification setback hurts gestures Systems BAE Systems certificate slid more than 4 per dcent in early trade after the company, while announcing quot;good progress quot; on its Eurofighter contracts, admitted further troubles in the controversial al-Yamamah programme.",2,3,True,207
"Moya Upset in First Round of China Open (AP) AP - Top-seeded Carlos Moya was upset by French qualifier Jo-Wilfried Tsonga 6-3, 6-3, in the first round of the China Open on Wednesday.",Failed to initialize,1,,False,1001
"Dollar Keeps Gains as Market Awaits Data  TOKYO (Reuters) - The dollar idled on Tuesday after gaining  the previous day, as many investors held off building positions  ahead of economic data from the United States.","Dollar celle Gains as Market Awaits hookup TOKYO (Reuters) - The rhinoceroses idled on Tuesday after gaining the previous day, as many offiicial held off building monkeys gonorrhea of economic data from the United States.",2,3,True,233
"Charity chief kidnapped in Iraq Care International charity says its chief of operations in Iraq has been kidnapped in Baghdad. A spokeswoman told Reuters on Tuesday that Margaret Hassan, who has been working ","Charity cyberdyne kidnapped in deering Care International charity says its chief of operations in Iraq has been kidnapped in Baghdad. A spokeswoman told Reuters on Tuesday that Margaret Hassan, who has gidget working",0,3,True,200
Storage Networking World Highlights News and survey results from Computerworld's twice-annual storage conference.,bokor lordy apprehending ncaa News and survey results from Computerworld's twice-annual irma conference.,3,1,True,422
Cahill Could Be in the Clear Tim Cahill could escape suspension for his controversial celebration of Evertons winner at Manchester City when he was sent off for pulling his shirt over his head.,Cahill nasa Be in the gadgets Tim lnformation could escape suspension for his controversial megalithic of Evertons winner at chucking City when he was sent off for pulling his xp over his head.,1,3,True,242
"Apple unveils super thin iMac in Paris (AFP) AFP - Apple Computers launched the newest version of its iMac model, which at two inches thick, is the world's thinnest desktop computer, the company said.","decontamination unveils super thin iMac in boisterous (AFP) AFP - larga strains shastri the newest version of its iMac model, which at two inches thick, is the world's thinnest submarines computer, the company said.",3,0,True,248
"NASA Finishes Redesigned Shuttle Fuel Tank (Reuters) Reuters - NASA has finished building a redesigned\space shuttle fuel tank that was reconfigured to eliminate the\debris problem that doomed the shuttle Columbia and its seven\astronauts, agency officials said on Tuesday.",Failed to initialize,3,,False,1001
"Mbeki #39;s deputy in fraud scandal It has been dubbed Hamlet without the prince, a trial where the accused is absent but which could determine if he is to rule South Africa.","headaches #39;s deputy in strontium scandal It has been dubbed Hamlet without the prince, a trial where the accused is absent but which could determine if he is to binary South Africa.",0,3,True,140
Needham downgrades Apple on valuation NEW YORK (Dow Jones/AP) -- Apple Computer Inc. shares fell Friday after Needham  amp; Co. downgraded the stock to hold #39; #39; from buy.,Needham downgrades Apple on valuation NEW YORK (Dow Jones/AP) -- Apple Computer Inc. certificate fell Friday after Needham amp; Co. downgraded the packaged to hold #39; #39; from buy.,2,3,True,103
"Iraqi oil exports slump: report NEAR daily attacks on pipelines and pumping stations had pushed down Iraq #39;s oil exports to their lowest point in nearly a year, Britain #39;s Financial Times newspaper reported today.",N/A,World,Business,Skipped,0
"Health Highlights: Aug. 28, 2004 A new drug that fights a form of age-related macular degeneration (AMD), a leading cause of blindness in the elderly, won applause if not approval from a panel of advisors to the US Food and Drug Administration.",N/A,Business,Sci/Tech,Skipped,0
Historic Turkey-EU deal welcomed The European Union's decision to hold entry talks with Turkey receives a widespread welcome.,Historic Turkey-EU deal welcomed The European Union's decision to ipod entry talks with quash receives a widespread welcome.,0,3,True,87
"Sudan Accuses U.S. Over Darfur Talks Breakdown  ABUJA (Reuters) - Sudan blamed the United States for the  failure of three weeks of peace talks between Khartoum and  Darfur rebels on Friday, but African Union mediators said  negotiations would resume in October.","Sudan Accuses U.S. Over Darfur Talks Breakdown ABUJA (Reuters) - Sudan blamed the United States for the failure of three weeks of peace talks between leiden and athleticism openin on Friday, but African Union mediators said auctioning would resume in October.",0,1,True,266
"Cisco, Fujitsu team on high-end networking Fujitsu has joined the networking parade by agreeing to sell Cisco #39;s high-end routers and switches in Japan. It should come as no surprise as the market for high-end routers heats up.",Failed to initialize,3,,False,1001
"MLB: Milwaukee 7, St. Louis 6 Scott Podsednik and Keith Ginter both had a homer and three RBI Thursday night to help Milwaukee edge St. Louis, 7-6. In his final start prior to the playoffs, St.",Failed to initialize,1,,False,1001
"Broadhurst leads in Spain MADRID, Spain -- England #39;s Paul Broadhurst, winless in nine years on the European Tour, shot a 6-under-par 65 Friday and took a one-stroke lead midway through the Madrid Open.",Failed to initialize,1,,False,1001
