original,adversarial,original_label,final_label,success,queries
"From ""36 Chowringhee Lane"" to ""15 Park Avenue"", Aparna Sen has indeed traveled a long way. If the first one goes down in history as a débutant's clean sweep the latter will definitely carve a special place as a ""mature"" film. Until you see 15 Park Avenue you cannot imagine feeling thrilled and moved at the same time. Thrilled to see the director's ingenuity and agility in portraying seriously challenging situations and moved by the sensitivity echoing throughout the film. It is not a movie that merely makes you feel 'tchh tchh, how difficult life must be for schizophrenics', but makes you ask a much deeper question about the reality that you see and believe. Sen has done a brilliant job in highlighting this supreme fact of our existence that we all are, in some way or other, trying to live in a make-believe world of our own, trying to run after mirages called happiness, peace, contentment. Along with the depiction of a delusional mind, Sen's magic has brought forth many little nuances of human relationships as they sustain stress and strain. The fact that at times we all lose calm, break down, make wrong choices, be haunted by guilt, behave selfishly and so on, is captured with extreme adroitness by Sen. She showed the cruel dilemma which Shabana had to deal with all her life, of having to choose between a schizophrenic sister and a normal life with a husband and kids for herself. And in the act of always being beside her sister, always being a strong persona, providing support, making judgments and so on, she unknowingly cut off some of the oxygen that her sister needed to bloom. Isn't this a very harsh truth that at times, in an attempt to do the best for someone, we strangle their assertiveness and end up hurting their self-esteem? Of course Konkona's and Shabana's acting deserves laurels as always because had the ingredients not been so good, the dish could not have turned out to be so extraordinary. Aparna Sen once again made a masterpiece of a movie for those who crave for some ""food-for-thought"" . Bravo !","From ""36 Chowringhee Lane"" to ""15 Mungo commons Avenue"", Aparna Sen rite killing birth consequently modification of positioning adenosine monophosphate long way. If the direct off I crack pig column edge account vitamin amp a débutant's white sign area oar the latter bequeath by totally odds crisp at a suspect documentary amp axerophthol ""mature"" film. Until you specify fifteen automobile immature avenue you cannot imagine feel thrilled and play at the like time. shudder to skirmish the director's cleverness and agility nuclear ring amount 49 personate poorly rubbish cyberspace office and dissemble aside the sensitivity skirt throughout the film. selective info organize gaming non a figure that merely recall you smell 'tchh tchh, how unmanageable liveliness story narration must substantiate for schizophrenics', only sum up column in you ask a antiophthalmic ingredient strong peck later query approximately the mankind that you verify nail and believe. Sen keep homosexual activity A brainy job in lour this crowned straits fact of our universe that we altogether are, in just approximately manner or other, effort to live IN A guess worldwide of our own, sample distribution to data dog consume later mirage yell happiness, peace, contentment. along with the render of amp delusional mind, Sen's deception 60 proceedings fish reach for by many junior-grade shade of homophile homo cost constitute mob kinship ampere they suffer emphasis and strain. The fact that atomic number 85 1000 we completely meet calm, conduct forbid down, advertising incorrectly choices, constitute ghost parenthesis guilt, behave selfishly and so on, consist mother with extreme quickness past Sen. She build the fall predicament which Shabana hold to mass with entirely her life, of grant to favor between deoxyadenosine monophosphate schizotypal personality sister and A chemical formula lifespan with angstrom husband and Norman Mattoon Thomas Kid for herself. And Indiana the bear of of entirely clock atomic telephone set identification number IV beside her sister, endlessly make deoxyadenosine monophosphate conceptive persona, go away of absence seizure support, speed sagaciousness and hence on, she inadvertently abridge remove operating theatre and thence of the O that her infant requirement to bloom. Isn't this deoxyadenosine monophosphate strong approximate trueness that at times, nuclear add upwardly il Associate atomic number 49 entertain prove to Doctor of the Church of Osteopathy the outdo for someone, we strangle their assertiveness and decease about transgress their self-esteem? Of feed of educational activity Konkona's and Shabana's propel merit abide by vitamin A perpetually because give birth the constitutive non personify thusly good, the dish up upwardly could not go through address extinct to equal thusly extraordinary. Aparna Sen once o'er once more made a chef-d'oeuvre of a motion-picture show for those who lust for some ""food-for-thought"" . assassinator !",1,0,True,3559
"I thought this series was going to be another fun, action series with some dynamic plots and great performances. I was wrong. While I like Jamie Denton, this show is hardly worth watching at all, unless you enjoy watching some people brutalized and the actions of the agents supposedly warranted under the theme of ""national security."" The show is great propaganda for the current government, and spews out jingoism as though we talk that way every day. After a couple of episodes, it was boring the hell out of me, and I started watching reruns of House Invaders on BBCAmerica instead. Rather watch CSI and Without a Trace, without a doubt.","I return this series was bear to be another fun, impart through and through and through and through ensuant with to a neat extent operate on way to a lesser extent dynamic mystery represent after and striking performances. wholeness subsist wrong. spell ace the comparable Jamie Denton, this brave out viewer move around on only when merit embracement inwards astatine all, unless you delight breakthrough fare come in knocked out of the loo shut down to prominent come brutalize and the activity of the tote up factor in Indiana supposedly rationalize beneath the musical root of ""national security."" The United States Department of State lively not uncollectible propaganda for the galvanizing current government, and throw up do Hoosier State tabu of the press jingoism type A though we upchuck the noodle plant that amend chic every day. later on angstrom unit partner of episodes, it toll irksome the hellhole prohibited of me, and unity get aspect rebroadcast of manse invader on BBCAmerica instead. instead take in CSI and Without a Trace, without a doubt.",0,1,True,1078
"I saw this at the screening at GenCon in Indy. I had some time to kill and decided to check it out. It played to about 1000 people in a packed standing-room-only ballroom.<br /><br />Wow, what a ride! The script was tight. The action tense. The pacing perfect. The character exposition excellent. One thing I really appreciated was that you knew going in that this wasn't a big budget film. Yet it soon became obvious that the creators pushed their sets and effects as far as they could despite their limitations. And it was more than enough. <br /><br />It's true that this film was targeted at a certain audience - gamers/tabletop players - the creators make no effort to hide that. But other filmmakers could learn a lot from them. For in going for the jugular in scene after scene and not worrying about if Mom who happens to be watching will ""get it"", they got the biggest laughs time and time again. But there's enough universality there that Mom will be laughing too, even if she's not in on every joke. I think too many times I see films that try so hard to lower the bar to the lowest common denominator so that they will appeal to the most people, but the movie just ends up suffering for it.<br /><br />But not this flick. Indeed, this film was so solid that it had the audience wrapped around it's finger from the opening credits. And, while the viewers around me *really* wanted to like the film, they weren't pushovers - gamers can be among the most critical niche out there. <br /><br />I'm so glad I got to see this in a big crowd. At least 10 times the audience was having such a good time that they erupted into applause at a joke or scene during the film. How often does that happen at screenings? It should be no surprise that there was a huge standing ovation when the closing credits rolled.<br /><br />For my own part, I can't wait for this to be released. After it ended, one of the producers said they were shooting for a simultaneous TV/DVD release. That date cannot come soon enough.","I saw this at the screening at GenCon in Indy. I had some time to voter turnout proscribe and substantial upwards scratch to trail it out. It make for to virtually M hoi polloi IN vitamin A mob standing-room-only ballroom.<br /><br />Wow, what angstrom whole whole ride! The book read A shit up tight. The march tense. The step perfect. The type expo excellent. 1 affair 1 literal apprize Evergreen say that you birth it out father agency atomic act il that this wasn't deoxyadenosine monophosphate large budget film. altogether the same info technology shortly beseem obvious that the Creator campaign their set improving and Seth astir adenine uranium US Army for the liberation of Rwanda every bit they could clientele their limitations. And information technology Capital to deoxyadenosine monophosphate labor close to extent than enough. <br /><br />It's thoroughgoing on put one over that this fool Be learn at a surely consultation - gamers/tabletop instrumentalist - the Supreme exist Godhead shit No effort to scramble that. simply old moving picture fabrication line could chip deoxyadenosine monophosphate share kayoed from them. For inwards become for the jugular vein venous blood vessel inwards repose posterior along image and not financial assistance around if mammy who happen to follow take will ""get it"", they flash the big extract glee clock time and fate again. merely there's adequate Catholicism there that mummy testament institute laughing too, eventide proscribed proscribe out if she's non indium along every joke. atomic number liii imagine besides many clothe unity play drive flick that try so severe to humiliated the stop to the suffering park denominator thereof that they will appeal to the near people, upright the expedition image good soft fogyish up boodle and butter for it.<br /><br />But non this flick. Indeed, this quiver monetary care for frankincense firm that selective information technology use astir the audience drape just nigh it's fingerbreadth from the opening credits. And, mend the ravisher nigh to pine tree quoin Doctor of Osteopathy *really* want to ilk the film, they weren't child's lark - gamers butt Be among the almost critical fall behind prohibited there. <br /><br />I'm therefore stigmatize lily nuclear weigh liii omit to see this nuclear bring up Land of Lincoln deoxyadenosine monophosphate with small-scale crowd. atomic number 85 to the unappeasable staff fellow member stage ten-spot prison house good full term the consultation American capital throw such deoxyadenosine monophosphate goodness quarter proportion that they burst verboten into clap At antiophthalmic cistron press out hilarity manoeuver dramatics tantrum during the film. How often section of Energy that hap astatine screenings? information technology should constitute no more surprise that at that place be antiophthalmic factor huge stand standing ovation when the closing path cite rolled.<br /><br />For my have part, iodine can't hold for this to be released. After it ended, one of the manufacturer suppose they live shooting for a cooccurring TV/DVD release. That appointment cannot cum presently enough.",1,0,True,3207
"""Beowulf"" is like a very bad game : no characters, no story, no real dialogues, bad fights ... It's probably the worst movie in the history of cinema. It's deadly boring, a lost of time. I'm really sorry for Christophe Lambert, who visibly doesn't know how to choose a role. If someone suggests you to see ""Beowulf"", believe me : run like mad.","""Beowulf"" is like a very forged game : no characters, no story, no existent dialogues, bad words ... It's belike the flub movie in the story of cinema. It's deadly boring, a escape of time. I'm really disconsolate for Christophe Lambert, who visibly doesn't bugger Forth River it on how to choice a role. If soulfulness revalue you to descend crossways ""Beowulf"", view Pine Tree State : fly ball the coop like mad.",0,1,True,499
"Fans of apocalyptic movies will savor this well-made low-budget thriller that is essentially a remake of the 1951 George Pal classic ""When Worlds Collide."" A comet is headed for a near-collision with earth, and when his fellow scientists disregard his warnings of doom, eccentric scientist Peter Crawford (Dennis Hopper) gathers a group of private investors to secretly construct an underground sanctuary.<br /><br />The story unfolds through the eyes of muscle-bound Gulf-war veteran Jake Lowe (Peter Onorati)who inadvertently discovers Crawford's hidden sanctuary and then decides that Crawford is wrong for keeping his project hidden from the rest of humanity. As the comet approaches, the subject of who should live and who should die makes for interesting drama.<br /><br />While the special effects are not in the same league, I enjoyed the story more than I did Spielberg's War of the Worlds, because I feel this screenplay is better. Some suspension of scientific reality is required, but it's worthwhile for the development of a good story. I highly recommend this film to fans of the genre.","devotee of apocalyptic act flick bequeath nip this well-made low-budget thriller that be basically a remake of the 1951 George 1 chum up Graeco-Roman ""When mankind Collide."" A comet adequate confidential information for A social unit near-collision with earth, and when his associate scientist instruction his Bible of advice of doom, geek scientist St. cock the Apostle Bob Dylan Thomas Crawford (Dennis Hopper) put in concert ampere group of shoot dollar poster private investor to along the QT ghost Associate in Nursing tube sanctuary.<br /><br />The gibber corrupt done and through and through with the marrow of muscle-bound Gulf-war placate Jake Lowe (Peter Onorati)who unwittingly ticker Crawford's velum chancel and and and and so remove a crap up one's head that Joan Crawford dramatise improper for loading hold his undertaking embryologic membrane from the claim a snorkel menses of humanity. As the comet approaches, the national of universe Health formation should finally and World Health Organization should betray bring inch for matter to drama.<br /><br />While the token impression constitute non Indianan posit the Same league, one dear the arrange Dylan Thomas Norman Thomas More than than superstar plume Spielberg's state of warfare of the Worlds, because star smell this screenplay price better. approximately pause of scientific reality is required, but it's worthwhile for the development of a good story. I extremely urge this plastic film to rooter of the genre.",1,0,True,1386
"This movie from what I remember was such a great movie! I watched it on television when I was 11, and couldn't remember the title of it. If I remember correctly, I do believe that it was a Christmas television movie special. One of my friends at work and I were discussing it several years back, but neither one of us could remember the title. But we did remember almost the entire movie. No one else at work remembered ever seeing it! Thank goodness someone at a TV movie website answered my post! Now I have the fun job of locating a copy of it! It's amazing what you can remember as a child, but this movie definitely remains vividly playing in my head... even after 28 years. And I do believe I only watched it once. Maybe it was because I am the oldest sister in my family, or maybe because I babysat and worked in day care centers, that it stuck with me that long. Regardless of the real reason, it has remained one of the movies that I have been really wanting to watch lately!!! If anyone knows where to watch it online, or has a copy, please let me know. I would so love to see it again!!!! Thanks so much! Seriously, I tried to post this and it says my comment isn't long enough. So, apparently I have to type more, did you know that Melissa Michaelsen is the sister of Peter Billingsley who starred in A Christmas Story? I know I'm not the only fan of this movie, so if anyone has any idea on where to find this I would greatly appreciate it.","This ravel flick from what one vociferation plunk down for brand improving such a giving movie! atomic identification number liii observe information organise along idiot package when wholeness bear 11, and couldn't remember the accurate of it. If I betoken anchor correctly, i garb think that data technology capital letter deoxyadenosine monophosphate Christmas gawp box placed upwardly establishment motion-picture show special. ideal of my protagonist nuclear designation turn 85 fictional and ane cost talk over it several old age back, entirely neither ace of U.S. could mull of the title. precisely we bouncy up to remember most the intact movie. No one else nuclear come 85 practise session commemorate e'er daytime of the month sound raw it! undermine edge give thanks well somebody at A television motion-picture manifest show web World Wide Web place help oneself my post! at adhere in 1 monied person the fun rein Christian Bible of job of vicious up angstrom unit copy of it! It's amaze what you toilette itch Eastern Samoan island vitamin A child, simply this picture establish definitely corpse vividly score for Indianan State my head... inactive after 28 years. And one do guess atomic amount 53 only expect on Associate inch nurse optic on information technology once. possibly it body away because integrity construct up the old silicon atomic number 49 my family, operate firm possibly because I babysat and act a upon indium daytime caution centers, that entropy applied science baffle with ME that long. careless of the exist reason, data technology hasten stick on unitary of the ripple that iodine pay up for oppose spinal column erratum inferior to drag lately!!! If anyone take where to picket forbidden information apply scientific discipline online, operate theatre wage axerophthol copy, savour remuneration Maine know. I would hence savor biography to make it again!!!! portray thank and then much! Seriously, one essay to agency this and data technology parliamentary law my direct extinct isn't prospicient enough. So, ostensibly iodine wealthy person arrest to grapheme more, clothe you eff that genus genus Melissa Michaelsen is the te of St. shaft Billingsley World Health Organization star inch group A Dec XXV Story? I recognize I'm non the merely buff of this movie, so if anyone let any approximation on where to determine this I would greatly revalue it.",1,0,True,2840
"<br /><br />As a Harold Lloyd fan, i agree with the other reviewer's comments, EXCEPT that I feel that ""Movie Crazy"" was his best sound film; ""Cat's Paw"" is a close second. (But, this is just MY opinion).<br /><br />This film is a ""hoot"" from beginning to end and, in many scenes, George Barbier (the crook that gets him elected mayor) almost steals the show! (Especially at the end of the film).<br /><br />One wishes that Una Merkel's character would be a bit more sympathetic to Harold, especially as the film progresses. Only in the last few minutes of the film do we find out her true feelings for him. (And, even then, there is no ""romance"" - kissing, etc).<br /><br />This is a Must-See film!","<br /><br />As a Harold Harold Harold Clayton Lloyd fan, one set in with the too shortly reviewer's comments, omit that iodin saying that ""Movie Crazy"" match his good fthm film; ""Cat's Paw"" inhabit vitamin A penny-pinch second. (But, this incarnate hardly MY opinion).<br /><br />This moldable movie personify axerophthol ""hoot"" from set stunned to devastation and, in many scenes, Saint George nuclear numerate twenty-three Barbier (the deviant that ictus him elite mayor) around steal the show! (Especially at the stop of the film).<br /><br />One put forward that Una Merkel's causa would be deoxyadenosine monophosphate smirch more charitable to Harold, specially as the travel apparent move register progresses. fair in the go peg few traffic of the keep motion-picture show evince stableman we seeded player upwards stunned her confessedly advertizing for him. (And, eve then, thither equal nobelium ""romance"" - kissing, etc).<br /><br />This is a Must-See film!",1,0,True,1010
"This is my first ""awful"" rating ever on IMDb and I couldn't think of a more deserving film to honor it with. I hoped for entertaining trash and found trash of the saddest, dullest kind. I found a film which no one can possibly have cared a bit about, including its creator.<br /><br />""Hell Ride"", directed, written by and starring Larry ""Friend of QT"" Bishop, has a simple plot about a hidden treasure and a trio of keys, two bands of bikers and a gruesome murder in 1976 which has yet to be avenged. Larry seems fiercely determined not to tell this story, focusing instead of putting his swaying, strangely grimacing main character into situations where he can fondle women who pretend to like it. He also has a dialog containing enough horrible fire puns/metaphors to put one off the word ""fire"" for life.<br /><br />Dennis Hopper escapes complete humiliation, others are not so lucky. Sometimes they hit the road on their bikes, making one feel even more sorry for Michael Madsen, since his high handles seems to add insult to the injury of having to appear in this film. There is plenty of silicon-enhanced nudity, but fairly little action and no humor whatsoever, making one wonder just what kind of an audience they had in mind.<br /><br />My guess is that most people who watch this film, including fans of trashy 60s biker movies, will feel cheated. Do yourself a favor and revisit the real stuff instead.","This is my first ground ""awful"" military rating of all time along IMDb and 1 couldn't cogitate of amp more than worth pip to award it with. single hope for hold trash and take in tripe of the saddest, girdle kind. unity bring a fool away which no ideal tooshie perhaps adopt Hoosier State handle axerophthol dissemble about, including information technology creator.<br /><br />""Hell Ride"", directed, compose past and star Larry ""Friend of QT"" Bishop, give amp simple plot of ground around a underground accumulate wealth and a triad of keys, II roach of rocker and adenine charnel bump off Indiana 1976 which feature even so to represent avenged. Larry seem fiercely straight hit not to tell this story, focalize alternatively of place his swaying, strangely perpetrate a face primary denotation into place where he tooshie caress cleaning woman who make believe to care it. He too has a dialogue check enough horrifying raise puns/metaphors to position one off the Holy Writ ""fire"" for life.<br /><br />Dennis Hopper get off fill in humiliation, others make up not so lucky. Sometimes they score the route on their bikes, making one flavor eventide more than good-for-naught for Michael Madsen, since his high plow seems to contribute revilement to the wound of having to appear in this film. There is plenty of silicon-enhanced nudity, but passably trivial accomplish and no humour whatsoever, get one enquire scarce what genial of an interview they had in mind.<br /><br />My surmise is that most masses who find out this film, admit buff of tatty 60s biker movies, will feel cheated. Do yourself a privilege and revisit the actual clobber instead.",0,0,False,908
"almost 4 years after the events of 911, if asked what comes to mind about that day, most people would probably comment on things such as the sight of planes crashing into and the collapse of the twin towers, the scores of people being killed, acts of terrorism and heroism mixed together, etc. everyone who was alive at the time will never forget that day. yet for most of us the memories, although moving, are not on a personal level. now comes an extraordinary film which gives everyone who did not lose a friend or a family member a chance to become involved at a personal level in just what we lost on 911. this is a film that needs to be seen.","about 4 24 moment period afterwards the gist of 911, if imply what follow to brain about that day, more operation less handsome play would nuclear calculate 49 totally likeliness remark on involvement such as the spy of woodworking plane ram into and the founder of the duplicate towers, the quite a little of citizenry comprise killed, play of dissemble of terrorist act and valour hawkshaw together, and and then on everyone who price repair nuclear keep refine 85 the prison ratify termination will never willing that day. even hence for about of uranium the memories, although moving, inhabit not on deoxyadenosine monophosphate personal level. the the likes of of a shoot totality separate inch blow ungodly depiction which supply everyone World Health Organization make out not dip can A booster OR a course member A have a luck to convey ask atomic number 85 angstrom unit personal story inch simply what we confounded along 911. this is a motion picture that needs to be seen.",1,0,True,1157
"The weakest of the 'old' crew Star Trek films, this film suffers from an awful script and obvious budget constraints, particularly in the mishandled finale. The bones of a good movie are here, and the directing from Shatner is not as bad as is commonly made out, but the characters end up speaking and acting way out of the style that the previous 3 films had carefully established. Lawrence Luckinbull is convincing as the renegade Vulcan with msyterious and mystical powers to influence people and these powers are responsible for some of the best scenes, particularly for Deforest Kelley who shines as 'Bones' McCoy in this his second last movie. However, as good as those scenes are, they ultimately do not advance the plot, and end up feeling as more of a distraction. A great score from the ever reliable Goldsmith and some funny scenes in Yosemite between the main three are not enough to cover the gaping chasms in the plot, and the frankly embarassing attempts at humour serve only to alienate even die hard trekkies. All in all, a wealth of possibilities which although it fails to deliver, has its moments. Watch out for the pool table in the bar brawl scene...","The infirm of the 'old' thump Star Trek films, this film live on from an amazing playscript and obvious budget constraints, especially in the fluff better finale. The thumb cymbals of A batten elbow grease paint stick to here, and the prompt from Shatner consistency away not as inquire as springy usually realise out, merely the character polish up viva voce display and complimentary rein personal flair out of the flare that the old trio compromising fancy render cleared guardedly established. E. O. E. O. apotheosis David Herbert Lawrence Luckinbull pertain reach all complete arsenous anhydride the renegade Vulcan with msyterious and mysterious Mogul to forthrightly upwardly the great common and these enceinte force out match responsible for for for Oregon thus of the soundly scenes, inwards peculiar for deforest Kelley who struggle ampere 'Bones' McCoy inwards this his consequence terminus movie. However, group A good as those word-painting are, they At long resilient fare not promiscuous along the plot, and death amend spirit vitamin angstrom Lowell Thomas Jackson Thomas More of A distraction. ampere knock blue score from the ever true goldsmith and scarce up festal ride Indianan express Yosemite Falls fall pop twilight between the main troika survive non mint to grip the goggle chasm Robert Indiana the plot, and the aboveboard embarassing reach at temper attend to only when to exotic marry buy the farm unwaveringly trekkies. All inwards all, a rich of possible execute which although it afford kayoed to deliver, 60 minutes angle its moments. see out for the pond defer in the stripe free-for-all scene...",0,1,True,1862
"I saw this short film on the dvd for Ridley Scott's film, The Duellists. There was no introduction by Scott before the film, it just started right up.<br /><br /> Boy and a Bicycle is hardly an example of Ridley Scott's other work, it bears no resemblance. The film shows a boy, played by Tony Scott, riding around on a bicycle. Guess what? That's pretty all that happens. The boy rides around, rambling on and on with pointless, confusing dialogue. The film was shot in black and white, and since it was directed by Ridley Scott, I expected some cool cinematography or visually-striking sets. Instead, I was treated with nothing. This film isn't even good for a first effort. However, I recommend that any fan of Ridley Scott should check it out at least once.",Failed to initialize,0,,False,1001
"Each year the company called Nu produces couple of ""action packed"", ""full of suspense"" movies. This little nugget, called Shadowcaster III(Until I visited this site I wasn't avare this is a whole trilogy), is a great example of the good job the company is doing. Frank Zagarino is as mean as always and does a great job as almost undestructable(?), schizophrenic(??) android. I won't waste any more words since I don't want to reveal the terrific plot and ruin you a couple of great laughs.<br /><br />Rating 2/10 (Revard for those hard working tehnicians. Man, putting together this kind of rubbish must be nervewracking.)","Each discharge of discipline the companionship foretell reach Nu park honorable duet of ""action packed"", ""full of suspense"" movies. This niggling nugget, fond Shadowcaster III(Until ane visit this situation unity wasn't avare this represent a wholly trilogy), comprise a keen instance of the honest touch the comrade make upwards doing. frank Zagarino embody A recall atomic count 33 forever and bash angstrom bully business as near undestructable(?), schizophrenic(??) android. champion won't stark whatsoever to amp outstanding extent than word since ace don't wish to let taboo the terrific plot and fall you role A serene of great laughs.<br /><br />Rating 2/10 (Revard for those hard works tehnicians. Man, couch Indiana concert this motley of wish-wash must be nervewracking.)",0,1,True,941
"Really, average is the only word that comes to my mind when you see this.<br /><br />The acting was average (maybe a bit above average), the camera usage was average (actually below average. The picture was so shaky and the colors were grainy and blurry.) The plot was a good one but moved at such a slow pace and wasn't put to good use.<br /><br />This could've been so much more if it didn't go at a snail pace and we saw more into the characters backgrounds.<br /><br />All we see are flashbacks here and there of Alice and how her home life is so ""bad"" (her mother is a working class woman trying to make end meet for her and her daughter.) We see a flashback of her of when she was in high school and her friend says to her ""tell your Mom to make some better food"" and ""everybody says it's your mom."" Yeah that's embarrassing but why would you run away from it. <br /><br />I could definitely see if her Mom was a drunk or somebody was abusing her but nothing was wrongwith her home except she was embarrassed by it. How immature! <br /><br />We're not even given a glimpse of what the couple's lives have been like (except that they've been prostituting for awhile and the woman, forgot her name, gave her baby up when it was 9 months old.) This really could've been so much more. It could've had Alice who was abused by her drunk mom go down to Florida with her friend but then becomes a prostitute. Or something along the lines of that other then the real plot of this movie (that is) Alice, a girl with a home life of probably 90% of America's population (WORKING CLASS) runaways to Florida but then gets sidetracked by turning into a prostitute.<br /><br />I don't see why it won an award at Sundance (it must've been up against some really weak competition to have won that one award.) <br /><br />Also to me, Alice's Boston/New England accent seemed forced. It didn't seem genuine. (I should know, I was born and raised in Boston, but now live in Georgia.) <br /><br />4/10 Not really worth your time in my opinion.","Really, medial is the simply Good show that descend to my creative creative thinker when you smell this.<br /><br />The found believe survive fair (maybe a eccentric person Hoosier order group A melt commit average), the photographic camera usage toll intermediate (actually along amp lower floor average. The setting make upwards sol infirm and the multitude of vividness make gritty and blurry.) The game match ampere adept wholeness just form At such A comfortable stride and wasn't heap to mightily use.<br /><br />This could've price therefrom aggroup type A draw Norman Thomas More than if it didn't influence at eccentric antiophthalmic element escargot tread and we foresee more than than into the eccentric backgrounds.<br /><br />All we reassure inhabit flashback hither and Indianan limited that esteem of Alice and how her shack life wee meliorate so ""bad"" (her engender make group A influence variety taboo char seek on on to come at Indiana end fulfill for her and her daughter.) We go through and through to it chemical group A flashback of her of when she evergreen plant express Indiana aged high school grow and her fighter learn to her ""tell your mama to reach uncut single food"" and ""everybody say it's your mom."" yeah that's blockade fair wherefore would you endure Indiana judgement for the J. J. Hill aside from it. <br /><br />I could inwards jigaboo find upon if her mamma pursue chemical group A take in Hoosier State Department operating theatre soul brook for exclaim her solitary free energy touch wrongwith her dwelling exclude she ending baseborn aside it. How immature! <br /><br />We're not evening ease improving deoxyadenosine monophosphate glimpse of what the couple's hold away wealthy person monetary regard ilk (except that they've be Lady of pleasance for for deoxyadenosine monophosphate pick and the woman, leave of absence her name, beget her pander astir when it resilient 9 month old.) This authentically could've comprise and soh adenosine monophosphate undischarged mickle more. It could've rich person Alice worldwide Health organisation evergreen plant industrial plant ray publica deject yesteryear times her tope mammy get cull away imbibe mastered to Sunshine commonwealth with her whizz but and so sprain typecast A prostitute. mesh theatre of operations something along the corporal rely line of that early on along and and thusly the wonderful plot of ground of fibril of bring of this moving-picture have o'er looker (that is) Alice, eccentric angstrom unit juvenility gentlewoman with angstrom phratry spirit of plausibly 90% of America's universe (WORKING CLASS) shoo-in to self-restraint state just soh find out sprawl aside go complete into antiophthalmic factor prostitute.<br /><br />I don't empathise wherefore it convey home the 1st Baron Verulam an respect at Sundance (it must've toll upwards against or so in reality frail challenger to return amplification terra firma that unmatched award.) <br /><br />Also to me, Alice's Boston/New England emphasise appear forced. It didn't look genuine. (I should know, I cost expect and set up in Boston, but straightaway live in Georgia.) <br /><br />4/10 non in truth worth your prison term in my opinion.",0,1,True,3473
"The Plot: A group of young people with ridiculous names (Hutch, Swink, Phineaus, and October)are brought together by the death of their equally ridiculously named friend Loomis. After the funeral, they decide to divide up their late friend's belongings. Among them is a video game called Stay Alive. The group decides there's no better way to show their grief than to all partake in a little virtual bloodshed. But the more they play, the more they realize the connection between the game and the death of poor ol' Loomis.<br /><br />The Production: This film is just another entry into the latest Hollywood craze of low-budget PG-13 horror aimed at cashing in on the junior high school crowd. The direction is sloppy to say the least with quick, music video style cuts that make the action difficult to follow. The dialog is so bad that it actually kills brain cells. The plot itself is so full of holes that we never even learn where the game came from or why those who play it die.<br /><br />The idea behind this film, although not entirely original, had some promise. But the poor execution on both sides of the camera make this one big dud.<br /><br />If you've ever got a craving for a ""killing someone in a video game makes them dead in real life"" horror film take my advice and skip Stay Alive for the superior Brainscan.",Failed to initialize,0,,False,1001
