original,adversarial,original_label,final_label,success,queries
"like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end .","like its codified discrepancy of reference book part rent , this nonsuch Saint Nicholas nickleby menu up itself IN carousal sound through and through mickle -- and , excessively check entropy engineering inadequate boy , information engineering stiff brilliantly affirmative , fall done in the last .",1,0,True,336
one of the best of a growing strain of daring films . . . that argue that any sexual relationship that doesn't hurt anyone and works for its participants is a relationship that is worthy of our respect .,one of the unspoiled of a modification by play just about sink in knocked out of hold up scud . . . that teetotal acres that whatever sexual family relationship that doesn't impertinent anyone and redactor to cultivate tabu for information technology role player toll A unit house relationship that cost suitable of our deference .,1,0,True,367
"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .","cockettes own the first-class , trashy mixer well-being of mess sprout footage of those day , bluster entirely modal auxiliary value of set out behind atomic routine 49 king , whisker peeress and lactate hippy .",1,0,True,278
"the film occasionally tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story .","the film atomic issue eighty-five clock clock running lame the viewer's patience with moron footstep and A completely lead-in roughage World Health system sometimes storage area boyfriend opinion , just data engineering atomic number 85 hanker net sate with IT prompt write up .",1,0,True,294
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .","by the time it oddment in a rush on of bespangle , gaudy incandescent lamp , blaring government bodily process soundbox and back-stabbing tyke , entropy engineering hr weight downhearted recording label hatful virtually how show force out atomic telephone number 49 have pass done with every corner of club -- and not incessantly for the secure .",1,0,True,375
you can tell almost immediately that welcome to collinwood isn't going to jell .,you can tell almost immediately that welcome to collinwood isn't loss to jell .,0,1,True,45
a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr . chicken .,Failed to initialize,0,,False,1001
""" austin powers in goldmember "" has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .",""" uppercase of Lone-Star expressage dry out set ashore force verboten indium goldmember "" shit the right on stuff for airheaded summer amusement and handle comme landed estate of Lincoln faut suffocate to feature stake to the last .",1,0,True,240
"what we get in feardotcom is more like something from a bad clive barker movie . in other words , it's badder than bad .",Failed to initialize,0,,False,1001
"a relatively effective little potboiler until its absurd , contrived , overblown , and entirely implausible finale .","a relatively effective pettifog potboiler until its absurd , contrived , apostolic , and entirely implausible finale .",0,1,True,138
"it stars schticky chris rock and stolid anthony hopkins , who seem barely in the same movie . their contrast is neither dramatic nor comic -- it's just a weird fizzle .","it adept schticky chris sway and impassive Susan Brownell soft touch Mark Antony Sir Antony Hopkins , World Health Organization expression incisively Indiana the Sami motion-picture evince . their promontory instructor point direct contrast tactile sensation neither striking nor mirthful -- it's exactly a uncanny fizzle .",0,1,True,359
"forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining .","forages for audience understanding like a temperamental child implore for attention , giving audiences no argue to sincerely yours yours yours relate for information applied science weakly giant beyond the Sultanate of Muscat and Oman of A founding father from their eternal skreak .",0,1,True,325
. . . a fairly disposable yet still entertaining b picture .,. . . a mediocre disposable til like typewrite angstrom unit shot even so think about boron telecasting .,1,0,True,113
"if anything , see it for karen black , who camps up a storm as a fringe feminist conspiracy theorist named dirty dick .","if anything , recognize it for karen black , who bivouac up a surprise as a periphery women's liberationist junto idealogue key soil joyride .",0,1,True,777
. . . a good film that must have baffled the folks in the marketing department .,. . . a salutary film that must have baffled the folks in the marketing department .,1,0,True,33
"i'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .","i'm well-chosen to have make up one's mind knocked out it -- not angstrom building block altogether an support to turns division , fair atomic number 33 the ultimate impost in say edit scene .",1,0,True,226
eckstraordinarily lame and severely boring .,eckstraordinarily satisfying and severely deadening .,0,1,True,70
"whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one .",Failed to initialize,1,,False,1001
"a brutal and funny work . nicole holofcenter , the insightful writer/director responsible for this illuminating comedy doesn't wrap the proceedings up neatly but the ideas tie together beautifully .",Failed to initialize,1,,False,1001
"by its modest , straight-ahead standards , undisputed scores a direct hit .","by its minor , straight-ahead standards , unchallenged scud up angstrom unit unit of measurement building block of measurement omen jar with .",1,0,True,117
"a melancholy , emotional film .","a melancholy , false about ostensive motion picture .",1,0,True,62
feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .,liveliness to a cracking extent comparable vitamin A pooh-pooh x-files succession than a believable history of group A beat real-life happening .,0,1,True,186
the production values are of the highest and the performances attractive without being memorable .,the Cartesian merchandise slew short prise support for of the high-pitched and the reality intro attractive without live memorable .,1,0,True,133
"girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy .","dame champion Land of Opportunity blow , wive add excogitate and baby embody the glass kiss of lastly Robert Indiana this deadly italian comedy .",0,1,True,224
i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,i ken with my minor orb . . . a mediate appealingness of cookie-cutter action outlook and at fourthly dimension reinvigorate dialogue number,0,1,True,152
even when crush departs from the 4w formula . . . it feels like a glossy rehash .,even when relish render striking from the 4w chemical substance heart shape . . . it tactual property aid a guileful rehash .,0,1,True,242
the drama discloses almost nothing .,the drama unveil almost nada .,0,1,True,112
"directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name","conceiver in a daring , forsake sub-music video record flair past international international ampere moving-picture evince conductor so twist unitedly He tangible impart grouping A flowing to his first key",0,1,True,276
"there is a real subject here , and it is handled with intelligence and care .","there is a real internal Hera , and it is plow with intelligence operation and scud .",1,0,True,93
"behan's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance .",N/A,neg,pos,Skipped,0
"ultimately , sarah's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman's broken heart outweighs all the loss we witness .","At meshing , sarah's dedication to determination her hubby explore Sir cork Dylan Marlais Lowell Thomas Dylan Marlais Thomas Thomas to a greater extent psycho than romantic , and nothing Robert Indiana the travelling pictural affair soft touch group A come through over upshot that one woman's bring forth out warmheartedness preponderate whole the personnel casualty we witness .",0,1,True,369
a sensitive and astute first feature by anne-sophie birot .,a huffy and astute first feature by anne-sophie birot .,1,0,True,43
"i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was earnest .","i had a revery that a undimmed comedy would come along to pitch me from a summer of teen-driven , toilet-humor codswallop , and its taking into custody up last businesslike .",1,0,True,137
"for those who like quirky , slightly strange french films , this is a must !",Failed to initialize,1,,False,1001
there are many definitions of 'time waster' but this movie must surely be one of them .,there are many definition of 'time waster' but this moving cinema moldiness trust enough embody virtuoso of them .,0,1,True,173
"has none of the crackle of "" fatal attraction "" , "" 9 ½ weeks "" , or even "" indecent proposal "" , and feels more like lyne's stolid remake of "" lolita "" .","has none of the crepitate of "" calamitous attraction "" , "" 9 ½ hebdomad "" , or yet "" untoward married couple marriage offer "" , and feeling to a greater extent like lyne's impassive remaking of "" lolita "" .",0,0,False,81
"mike white's deft combination of serious subject matter and dark , funny humor make "" "" the good girl "" a film worth watching .","mike white's deft compound of scratch typesetter's baptismal font weigh and dreary , fishy humour computer store come up area "" "" the golosh girl "" A word picture Charles the Bald Frederick Charles Frederick Worth determine .",1,0,True,241
a film that clearly means to preach exclusively to the converted .,N/A,neg,pos,Skipped,0
a feeble tootsie knockoff .,Failed to initialize,0,,False,1001
cattaneo reworks the formula that made the full monty a smashing success . . . but neglects to add the magic that made it all work .,cattaneo reworks the formula that made the full monty a shattering success . . . but feel come out along to impart the charm that make water information technology whole work .,0,1,True,202
"the film is a blunt indictment , part of a perhaps surreal campaign to bring kissinger to trial for crimes against humanity .","the movie is a dull flier of indictment , factor of type A peradventure phantasmagorical military press to lease inch for St. Patrick Henry Alfred Henry Alfred Kissinger to trial for law-breaking against humanity .",1,0,True,226
"this is as lax and limp a comedy as i've seen in a while , a meander through worn-out material .","this is as free and wilted a funniness as i've seen in a while , a interweave through bring kayoed real .",0,1,True,157
"like kissing jessica stein , amy's orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .","like kissing jessica stein , amy's sexual culminate suffer a cay long fit in info engineer willingness to search its chief amount of money quotation with ash grey one dollar bill , perceptivity and bodily fluid .",1,0,True,301
"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .","it feels like very sparkle errol Esther Esther Esther Esther Morris , essence along eccentricity lone flunk , astatine alive on , to draw something richly mature kayoed of its scrapbook of flake .",0,1,True,348
"the story gives ample opportunity for large-scale action and suspense , which director shekhar kapur supplies with tremendous skill .","the narration ingest ample turn tail angstrom lay on the line for large-scale carry typecast A roll In the oven verboten and suspense , which house managing director shekhar kapur ply with dread acquirement .",1,0,True,197
"though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",N/A,neg,pos,Skipped,0
festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you .,matured in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you .,0,1,True,982
two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .,two lx moment of sepia-tinted with nipper metallic element image and fencing articulate personal heart and soul and soul of masses moaning .,0,1,True,148
"even when he's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work .","even ping out when he's not at his or so critically insightful , godard tooshie end equable price last word than whatsoever litre to angstrom unit error before long picture show producer evening atomic number 85 work .",1,0,True,249
the spalding gray equivalent of a teen gross-out comedy .,Failed to initialize,0,,False,1001
with the prospect of films like kangaroo jack about to burst across america's winter movie screens it's a pleasure to have a film like the hours as an alternative .,with the prospect of frivol away parenthesis wish kangaroo diddlysquat more or less to gush crossways america's winter conniption show cover panel admission inscribe it's angstrom pleasance to boasting clause deoxyadenosine monophosphate movie like the 60 minutes as an option .,1,0,True,291
the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way .,the film is way alike full of itself ; it's close-fitting and ostentatious in a give-me-an-oscar kind of way .,0,1,True,80
"as warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .","as lovesome as it is washing soda , dextrously lay knocked out forbidding uproarious mode with class atomic number 49 wetnurse rudimentary distressfulness that crapper pigeon upwardly along the stunner , supply an hold up come out of the closet that consist racy than forebode .",1,0,True,324
"it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness .",N/A,pos,neg,Skipped,0
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .,Failed to initialize,1,,False,1001
"at a brief 42 minutes , we need more x and less blab .","at a brief 42 minutes , we motivating to a outstanding extent cristal and to a lesser extent sing .",0,1,True,256
"the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . . . often misconstrued as weakness .","the style dental shell cost an ode to flat buzz slay rig and ruth collect from twelvemonth of control info engineering entirely , typecast A potato chip just the sometime shambling up cloistered to , and . . . much misread angstrom unit helplessness .",1,0,True,381
"the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","the kickoff utilisation err , individual skillful story , constitute CT shatner group A a legendary prof and kunis group A axerophthol excellent college student--where's pauly land ameliorate improving adenine the genus Eruca sativa scientist ?",0,1,True,359
"rollerball is as bad as you think , and worse than you can imagine .","rollerball is as invent as you think , and forged than you can imagine .",0,1,True,64
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .","an postulate , inspirational drama that sometimes diminish prey to its sob-story trappings .",1,0,True,447
an almost unbearably morbid love story .,N/A,pos,neg,Skipped,0
"it just goes to show , an intelligent person isn't necessarily an admirable storyteller .","it good exercise set kayoed to exhibit , an intelligent someone isn't of call for come to inwards Nursing admirable fibber .",0,1,True,159
"a subtle , poignant picture of goodness that is flawed , compromised and sad .","a subtle , sham picture of goodness that is flawed , compromised and hapless .",1,0,True,99
"my little eye is the best little "" horror "" movie i've seen in years .","my petty sum is the considerably minuscule "" inconsistency "" movie i've jut in hanker meter .",1,0,True,137
". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . .",". it's a leave behind to the film's considerable hitch that it confiscate to atomic number 49 haven , despite spend a penny for out corresponding a feature-length sitcom fill with stereotypic transmitted quandary . there's amp revenue ungoverned please inch the cubital juncture room the narration tip bump off . . .",1,0,True,278
"much credit must be given to the water-camera operating team of don king , sonny miller , and michael stewart . their work is fantastic .","angstrom unit unit lame out add up credit mustiness comprise lessen indium to the water-camera control team astir up of get into River Billie denim business loss leader , sonny boy boy Henry Valentine Henry Valentine Miller , and michael Dugald Stewart . their figure out is grotesque .",1,0,True,284
"despite its faults , gangs excels in spectacle and pacing .","despite its faults , gangs outstrip in spectacle and pacing .",1,0,True,60
"while the new film is much more eye-catching than its blood-drenched stephen norrington-directed predecessor , the new script by the returning david s . goyer is much sillier .",N/A,neg,pos,Skipped,0
"broder's screenplay is shallow , offensive and redundant , with pitifully few real laughs .",Failed to initialize,0,,False,1001
earnest yet curiously tepid and choppy recycling in which predictability is the only winner .,N/A,neg,pos,Skipped,0
"a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products .","a tranquil , exceptionable 88-minute informercial for world-wide studio apartment and information hold skill adjuvant carrefour .",0,1,True,155
the story alone could force you to scratch a hole in your head .,the story alone could ability you to scratch a hole in your head .,0,1,True,48
"if hill isn't quite his generation's don siegel ( or robert aldrich ) , it's because there's no discernible feeling beneath the chest hair ; it's all bluster and cliché .",Failed to initialize,0,,False,1001
"fessenden continues to do interesting work , and it would be nice to see what he could make with a decent budget . but the problem with wendigo , for all its effective moments , isn't really one of resources .","fessenden handle to do interesting work , and it would be gracious to design what he could wee with a correctly budget . but the line of work with wendigo , for all its in strength mo , isn't grand one of resourcefulness .",0,0,False,139
"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and images .",Failed to initialize,1,,False,1001
the plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours .,Failed to initialize,0,,False,1001
perhaps even the slc high command found writer-director mitch davis's wall of kitsch hard going .,perchance unwavering the slc elder soaring mastery chance writer-director mitch davis's paries of kitsch strong work forward .,0,1,True,173
bearable . barely .,bearable . good piano .,0,1,True,44
"while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i spy is still mother fucker for and pleasurable and so precipitously idiotic that it's more than than A unit worthwhile labor .",1,0,True,136
"here polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .","hither polanski seem vertebral paper tower along those rest suck household helium name atomic act lxxxv childishness , and fascinate them outside stock-purchase justify them from artefact , and by denominate them heartbreakingly drably .",1,0,True,268
it's tough to be startled when you're almost dozing .,it's strong-arm to be startled when you're almost dozing .,0,1,True,45
the result is so tame that even slightly wised-up kids would quickly change the channel .,the result is so cultivate that even passably wised-up Bob Dylan Dylan Marlais Thomas Lowell Thomas Thomas Kyd would readily multifariousness the convey .,0,1,True,131
"goofy , nutty , consistently funny . and educational !","goofy , loony , consistently leftover . and educational !",1,0,True,75
"there's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .","there's veridical visual vomit up to the filmmaking , and angstrom remains tickle electric discharge gibbosity slay to the about all-important lipread chronological sequence .",1,0,True,165
does what should seem impossible : it makes serial killer jeffrey dahmer boring .,Failed to initialize,0,,False,1001
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,it's indolent for a motility painting to bring down puzzle astounded one business line of put to work past times times seek to fold the States with the firmness of purpose to another .,0,1,True,240
you expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) than this cliche pileup .,you carry to a outstanding extent from euphony conductor michael apted ( conundrum ) and acquire writer St. canonise Nicholas Elia Kazanjoglous ( retrogression of destiny ) than this bromide pileup .,0,1,True,200
no such thing breaks no new ground and treads old turf like a hippopotamus ballerina .,no such matter break away no unexampled toil and pace honest-to-goodness greensward comparable international ampere hippo amphibius danseuse .,0,1,True,200
it's a very valuable film . . .,Failed to initialize,1,,False,1001
"'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , pues talento tiene , pero quién sabe dónde lo tiene escondido . '",N/A,neg,pos,Skipped,0
"this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .",Failed to initialize,0,,False,1001
sade achieves the near-impossible : it turns the marquis de sade into a dullard .,Isidore Auguste Marie Francois Comte Donatien Alphonse Francois Diamond State Sade reach the near-impossible : it good turn the marquis de sade into a pudden-head .,0,0,False,62
"performances are potent , and the women's stories are ably intercut and involving .","run into warfare car action subsist manlike , and the women's shit subsist ably intercut and require .",1,0,True,146
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,an worry iranian riffle about two Rommany teacher and some dumbfound and have up hoi polloi they run into in vitamin angstrom billet where acres of war ingest eggshell the prevarication and impropriety of the misfortunate and the dispossess .,1,0,True,294
"the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .","the film is . . . lame up to mincing info engineering reference , weak and firm , typewrite axerophthol continuous tense man being , not impersonation , and to carefully billet the follow of the inevitable mundane yucky betwixt military personnel cheer and an insane asylum touch on with self-preservation .",1,0,True,386
"hey arnold ! is now stretched to barely feature length , with a little more attention paid to the animation . still , the updated dickensian sensibility of writer craig bartlett's story is appealing .",N/A,neg,pos,Skipped,0
"the movie strains to stay on the light , comic side of the issue , despite the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself .",N/A,neg,pos,Skipped,0
"if i could have looked into my future and saw how bad this movie was , i would go back and choose to skip it . fortunately , you still have that option .",N/A,neg,pos,Skipped,0
suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .,N/A,pos,neg,Skipped,0
a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .,N/A,neg,pos,Skipped,0
what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .,N/A,pos,neg,Skipped,0
"what a dumb , fun , curiously adolescent movie this is .",N/A,pos,neg,Skipped,0
"the film's trailer also looked like crap , so crap is what i was expecting .","the film's trailer also looked like make , so can is what i embody expecting .",0,1,True,322
a film with almost as many delights for adults as there are for children and dog lovers .,a deferred payment circumference table figure evince with virtually A many lash out for big type A whole on that point live for fry and house servant firedog devotee .,1,0,True,228
"starts slowly , but adrien brody  in the title role  helps make the film's conclusion powerful and satisfying .","starts slowly , but adrien brody  in the title role  helps causal means the film's ratiocination herculean and streamlet .",1,0,True,86
"where this was lazy but enjoyable , a formula comedy redeemed by its stars , that is even lazier and far less enjoyable .",N/A,pos,neg,Skipped,0
michel piccoli's moving performance is this films reason for being .,michel piccoli's moving get typecast A bun indium the oven into sue is this take reason out for exist .,1,0,True,94
"it desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time .","it desperately lack to be a but well-nigh the bend , mad comedy , but the close to screw-loose amour hither alive how and sol many empower hoi polloi touching confident to thriftlessness their time time .",0,1,True,241
"while it's all quite tasteful to look at , the attention process tends to do a little fleeing of its own .","while it's all quite radical A great to facial expression at , the serve help embody talent to restore of Osteopathy A lilliputian flee of its own .",0,1,True,211
"wouldn't it be funny if a bunch of allied soldiers went undercover as women in a german factory during world war ii ? um , no . but here's a movie about it anyway .","wouldn't it be unique if a bunch of trip the light fantastic dance orchestra together soldier active stealthy equally woman inwards a richly eminent German language viva communicating manufactory during humanity responsibleness of res publica of say of state of war ii ? um , no . only when here's ampere be active ikon about it at any rate .",0,1,True,344
"sandra bullock and hugh grant make a great team , but this predictable romantic comedy should get a pink slip .","sandra manoeuvre and hugh Duncan St. St. James River Corrow honour plume in A great team upwardly , only when if this predictable quixotic funniness should amaze a rap sneak .",0,1,True,217
swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .,swiftly return key into a atrociously obvious melodrama and rough-hewn self-love figure for ease up actress andie Prince Duke of Windsor Edward MacDowell .,0,1,True,678
report card : doesn't live up to the exalted tagline - there's definite room for improvement . doesn't deserve a passing grade ( even on a curve ) .,Failed to initialize,0,,False,1001
i suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd .,i singular tale this is the variety of fruit that would take springy amusing if the conductor experience free the outtake theatrically and utilise the cinema every bit amp fillip seed to on the videodisc .,0,1,True,309
an indispensable peek at the art and the agony of making people laugh .,an indispensable peep at the art and the distortion of account hoi polloi take mirth .,1,0,True,176
the lively appeal of the last kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .,the larrup appeal of the last buss evasiveness in the ease with which it corporate mirror go out and pasta-fagioli buffoonery .,1,0,True,180
an animation landmark as monumental as disney's 1937 breakthrough snow white and the seven dwarfs .,an animation piddle disunite angstrom massive vitamin A disney's 1937 feel blow vacuous and the seven-spot dwarf .,1,0,True,137
those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy .,those who don't entirely 'get' godard's distinctive discourse will still germinal runny impertinent with typewrite angstrom sense of his set off barely experiential poignancy .,1,0,True,151
"buy is an accomplished actress , and this is a big , juicy role .","buy is an transfer done actress , and this live angstrom unit heavy , fill out up office .",1,0,True,136
"nothing happens , and it happens to flat characters .","nada Dame Muriel Spark advance along , and information applied science materialize to spirit level quality .",0,1,True,107
"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .","an allegory touch on the chronically unite fundamental african American English lyric master soulfulness mystify to the eminent level overachieve could embody parry , lonesome the mystic caparison unique if mist the subject matter .",0,1,True,492
the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show .,the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has well-nigh nada to show .,0,1,True,125
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .,N/A,pos,neg,Skipped,0
. . . better described as a ghost story gone badly awry .,. . . better described as a force story at enchant one's breath mischievously amiss .,0,1,True,105
many insightful moments .,Failed to initialize,1,,False,691
it has become apparent that the franchise's best years are long past .,it energize become apparent that the franchise's best years are long past .,0,1,True,51
"though excessively tiresome , the uncertainty principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .","though excessively slow up down , the doubt district , Eastern Samoa verbally pretentious a the human action of imparting side hawthorn body forth , bring birth IT handful of bear characteristic , American English language Samoan Islands keen-sighted American English Samoa i Sisifo you rebate information technology power to guide over .",0,1,True,282
"it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him .",N/A,pos,neg,Skipped,0
"the wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .",N/A,pos,neg,Skipped,0
"time out is as serious as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation .","curtail out is as serious as a pinko slip . and more than that , it's an law-abiding , unfussily poetical hypothecate about personal indistinguishability and disaffection .",1,0,True,88
"soderbergh , like kubrick before him , may not touch the planet's skin , but understands the workings of its spirit .","soderbergh , like Sir Henry Ferdinand Joseph La Menthe Morton Stanley Kubrick inch front man him , whitethorn not have-to Energy with the planet's shinney , simply guess the working of its look .",1,0,True,186
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",N/A,neg,pos,Skipped,0
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?,can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty gladden ?,1,0,True,68
combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .,conflate a comically filthy societal naturalism with a farcically off-color fantasy of buyback and prescribe feedback .,1,0,True,104
doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago .,doesn't weakened remove secretive to rationalise the jade that environs its unveiling at the sundance motility photograph festival ii year ago .,0,1,True,255
"the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .","the piano teacher is not an well-to-do motion-picture show . info engineer war political political machine war car group you to ticker complete hoi polloi come unpleasant reckoning to apiece one-time and themselves , and it donjon vitamin angstrom unit feeble outperform from IT material that is by design unsettling .",1,0,True,283
"solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .","solondz is without uncertainty an creative soul of unbending vision , but that imaginativeness embody seeded player to spirit , if not virtuously break , at to the fine-tune degree abysmally monotonic .",0,1,True,224
"definitely a crowd-pleaser , but then , so was the roman colosseum .","definitely a crowd-pleaser , but thusly , so evergreen plant place forth the popish Catholic Amphitheatrum Flavium .",0,1,True,68
the premise itself is just sooooo tired . pair that with really poor comedic writing . . . and you've got a huge mess .,the premise itself is barely sooooo dissolution aside . partner that with truly distressing comedic freeing . . . and you've experience a immense sight .,0,1,True,199
the armenian genocide deserves a more engaged and honest treatment .,N/A,neg,pos,Skipped,0
"the work of an exhausted , desiccated talent who can't get out of his own way .","the work of an exhausted , desiccated talent who can't bewilder out of his own way .",0,1,True,60
kids should have a stirring time at this beautifully drawn movie . and adults will at least have a dream image of the west to savor whenever the film's lamer instincts are in the saddle .,backchat should consecrate parentage A machinate clock atomic phone number 85 this attractively pull nuclear add up 49 moving-picture register up . and pornographic bequeath atomic telephone number eighty-five to the dispirited gradation befuddle A daydream headphone bit of the doll Rebekah due west to big H whenever the film's lamer instinct live in the burden .,1,0,True,374
the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion .,the winsomely ill-mannered animated special effects contribute to a mode that's sustained through the surprisingly somber pulley block sour indicate .,1,0,True,115
"theological matters aside , the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues .",Failed to initialize,0,,False,1001
a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let slide .,a technically well-made suspenser . . . but its penetrating transcend in iq pane as it step along information applied science to the close melodious articulate visitation manifestly international international ampere well monish to Lashkar-e-Taiba slide .,0,1,True,223
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .","an unusually dry-eyed , even off analytic add up up come on to material that appoint indium the main utter bunco for extreme wet .",1,0,True,167
"director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity . and there's the inimitable diaz , holding it all together .","fake house manager roger kumble propose hardly adequate sweeten and traditional amatory prank to counter the crudity . and there's the inimitable DIA , confine it altogether unitedly .",1,0,True,251
to blandly go where we went 8 movies ago . . .,Failed to initialize,0,,False,1001
"a banal , virulently unpleasant excuse for a romantic comedy .","a commonplace , virulently unpleasant free forgiveness for a romanticistic funniness .",0,1,True,139
"though nijinsky's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature .","though nijinsky's words leakage up Norman Mattoon Thomas Thomas More and more inwards a speculative way , the put over defrayment electric circuit circuit board direction poster take make A whole juggle repose and duad that train a dirt information technology approachable for a non-narrative lineament .",1,0,True,314
"does a good job of establishing a time and place , and of telling a fascinating character's story .","does a unspoilt job of leave out a penny angstrom social unit cut back and rescript , and of severalize typecast A fascinate character's tarradiddle .",1,0,True,204
"a powerful , chilling , and affecting study of one man's dying fall .","a hefty , scarey , and sham study of one man's complain the bucket downfall .",1,0,True,89
