ID,Original Sentence,Generated Sentence,Substituted Sentence,Query Count,Attack Success
696,"I was excited to come here, especially since it was in the City Center at the Aria Hotel. Our friend Cassie had a friend that was promoting this club that night and so he got all the girls in for free and the guys had to pay $10, which is definitely a deal. \n\nWhen we got in, we had our pictures taken and then proceeded to the bar to get drinks. They were pricey! $14 for a fuzzy navel and $12 for a Heineken!! (I thought that was over the top, especially for this club, but what could you do? I would say drink a lot before and then get a drink or 2 here) The place was nicely decorated, and there were VIP/Bottle Service seats all around. My group stayed behind the bar in one of the corners (we had a group of 17) so we needed space. \n\nThe music was ALL trance-like. The DJ would trick us with playing out a good song for like 3-5 seconds and then mess it up and play more trance. It was cool at first, but then it got old and we wanted more of a variety. Some of the girls feet were hurting so we sat down and then got told we couldn't sit down because it was reserved for bottle service. I thought that was stupid because NO one was sitting there, and it wasn't like we were making a mess. I could understand if the table was reserved, but it wasn't and there were tons of other tables around. Then I took my heels off and was told i had to have shoes on. So basically everyone pretty much stood around.\n\nOverall, drinks were pricey, place was small and too strict on everything, music could be better, and seemed like it was more for the older crowd.","I was excited to come here, especially since it was in the City Center at the Aria Hotel. Our friend Cassie had a friend that was promoting this club that night and so he got all the girls in for free and the guys had to pay $10, which is definitely a deal. \n\nWhen we got in, we had our pictures taken and then proceeded to the bar to get drinks. They were pricey! $14 for a fuzzy navel and $12 for a Heineken!! (I thought that was over the top, especially for this club, but what could you do? I would say drink a lot before and then get a drink or 2 here) The place was nicely decorated, and there were VIP/Bottle Service seats all around. My group stayed behind the bar in one of the corners (we had a group of 17) so we needed space. \n\nThe music was ALL trance-like. The DJ would trick us with playing out a good song for like 3-5 seconds and donc mess it up and play more trance. It was cool at first, but then it got old and we wanted more of a variety. Some of the girls feet were hurting so we sat down and then got told we couldn't sit down because it was reserved for bottle service. I thought that was stupid because NO one was sitting there, and it wasn't like we were making a mess. I could understand if the table was reserved, but it wasn't and there were tons of other tables around. Then I took my heels off and was told i had to have shoes on. So basically everyone pretty much stood around.\n\nOverall, drinks were pricey, place was small and too strict on everything, music could be better, and seemed like it was more for the older crowd.","I was excited to come here, especially since it was in the City Center at the Aria Hotel. Our friend Cassie had a friend that was promoting this club that night and so he got all the girls in for free and the guys had to pay $10, which is definitely a deal. \n\nWhen we got in, we had our pictures taken and then proceeded to the bar to get drinks. They were pricey! $14 for a fuzzy navel and $12 for a Heineken!! (I thought that was over the top, especially for this club, but what could you do? I would say drink a lot before and then get a drink or 2 here) The place was nicely decorated, and there were VIP/Bottle Service seats all around. My group stayed behind the bar in one of the corners (we had a group of 17) so we needed space. \n\nThe music was ALL trance-like. The DJ would trick us with playing out a good song for like 3-5 seconds and donc mess it up and play more trance. It was cool at first, but then it got old and we wanted more of a variety. Some of the girls feet were hurting so we sat down and then got told we couldn't sit down because it was reserved for bottle service. I thought that was stupid because NO one was sitting there, and it wasn't like we were making a mess. I could understand if the table was reserved, but it wasn't and there were tons of other tables around. Then I took my heels off and was told i had to have shoes on. So basically everyone pretty much stood around.\n\nOverall, drinks were pricey, place was small and too strict on everything, music could be better, and seemed like it was more for the older crowd.",495,True
697,"After a major screw up by me, booking the room for the 22nd and driving up to Vegas on the 21st, it was not until I hit state line when The Jennifer mentioned today is the \""""21st\"""" until it dawned on me that we have no room and no place to stay unless I want to us to shack up with my buddy and his new found girlfriend. Not likely...I called the front desk and explained to them what had happened and they said they can't switch my date. I used my salesman skills and talked my way into the switch with terms like : I know you can really use my business, look at my account, look at my points, I have always had a great experience here, etc, etc, and walla! I got us the room but had to pay the difference; fair enough. When we checked in, we even got a corner room with dual windows!! \nOnly problem during our trip was when housekeeping took the floor mat in the bathroom, leaving the bathroom with no floor mat so when you come out of the shower; water is everywhere. So we called housekeeping and they did manage to bring one up - half hour later. It was a small issue, the room was clean and nice. It rained so we can't use the pool since they closed it because of thunderstorm. TI is always a good value and is close to everything. \nTIPS: \nIf you stay at the Hotel, you get VIP standing for the Sirens show if you want to see some of the hot chics in Fish Nets bellow out some cheesy pirate lyrics. \nAlso, the Video Black Jack and Video Roulette does not give points on the gaming card...WTF is up with that??","After a major screw up by me, booking the room for the 22nd and driving up to Vegas on the 21st, it was not until I hit state line when The Jennifer mentioned today is the \""""21st\"""" until it dawned on me that we have no room and no place to stay unless I want to us to shack up with my buddy and his new found girlfriend. Not likely...I called the front desk and explained to them what had happened and they said they can't replaced my date. I used my salesman skills and talked my way into the switch with terms like : I know you can really use my business, look at my account, look at my points, I have always had a great experience here, etc, etc, and walla! I got us the room but had to pay the difference; fair enough. When we checked in, we even got a corner room with dual windows!! \nOnly problem during our trip was when housekeeping took the floor mat in the bathroom, leaving the bathroom with no floor mat so when you come out of the shower; water is everywhere. So we called housekeeping and they did manage to bring one up - half hour later. It was a small issue, the room was clean and nice. It rained so we can't use the pool since they closed it because of thunderstorm. TI is always a good value and is close to everything. \nTIPS: \nIf you stay at the Hotel, you get VIP standing for the Sirens show if you want to see some of the hot chics in Fish Nets bellow out some cheesy pirate lyrics. \nAlso, the Video Black Jack and Video Roulette does not give points on the gaming card...WTF is up with that??","After a major screw up by me, booking the room for the 22nd and driving up to Vegas on the 21st, it was not until I hit state line when The Jennifer mentioned today is the \""""21st\"""" until it dawned on me that we have no room and no place to stay unless I want to us to shack up with my buddy and his new found girlfriend. Not likely...I called the front desk and explained to them what had happened and they said they can't replaced my date. I used my salesman skills and talked my way into the switch with terms like : I know you can really use my business, look at my account, look at my points, I have always had a great experience here, etc, etc, and walla! I got us the room but had to pay the difference; fair enough. When we checked in, we even got a corner room with dual windows!! \nOnly problem during our trip was when housekeeping took the floor mat in the bathroom, leaving the bathroom with no floor mat so when you come out of the shower; water is everywhere. So we called housekeeping and they did manage to bring one up - half hour later. It was a small issue, the room was clean and nice. It rained so we can't use the pool since they closed it because of thunderstorm. TI is always a good value and is close to everything. \nTIPS: \nIf you stay at the Hotel, you get VIP standing for the Sirens show if you want to see some of the hot chics in Fish Nets bellow out some cheesy pirate lyrics. \nAlso, the Video Black Jack and Video Roulette does not give points on the gaming card...WTF is up with that??",80,True
698,"The Jean Philippe Patisserie in Bellagio has a Chocolate-fantasy like theme, where you can see the largest chocolate fountain in the world.  I have visited this place a couple of times - sometimes just to adore the beautiful pastries.\n\nI have tried the crepe and hazelnut ice cream, and they are simply delicious.  They are quite pricey but well worth it.","The Jean Philippe Patisserie in Bellagio has a Chocolate-fantasy like theme, where you can see the largest chocolate fountain in the world. I have visited this place a couple of times - sometimes just to adore the beautiful pastries.\n\nI have tried the crepe and hazelnut ice cream, and they are simply delicious. They are quite pricey but well worth it.","The Jean Philippe Patisserie in Bellagio has a Chocolate-fantasy like theme, where you can see the largest chocolate fountain in the world. I have visited this place a couple of times - sometimes just to adore the beautiful pastries.\n\nI have tried the crepe and hazelnut ice cream, and they are simply delicious. They are quite pricey but well worth it.",1774,True
699,"I've lived in the area for three years. Since the nearby Ace Hardware went out of business, this Home Depot is the only hardware store in the area. In those three years I have had to make multiple improvements to my house including redoing two bathrooms. \n\nOne thing has been consistent though through all these years. This Home Depot has had terrible customer service. From getting snarky remarks from sales associates while trying to find things, to getting blank stares from \""""professionals\"""" when asking technical questions. Every time I come in the most helpful person is generally the greeter. Once I get past him I'm generally on my own in the store. If I need help Google is a better source than asking an employee. \n\nThe only reason this is a two instead of one star is because the brand in general is good and because every once in a while I do get some help.","I've lived in the area for three years. Since the nearby Ace Hardware went out of business, this Home Depot is the only hardware store in the area. In those three years I have had to make multiple improvements to my house including redoing two bathrooms. \n\nOne thing has been consistent though through all these years. This Home Depot has had decent customer service. From getting snarky remarks from sales associates while trying to find things, to getting blank stares from \""""professionals\"""" when asking technical questions. Every time I come in the most helpful person is generally the greeter. Once I get past him I'm generally on my own in the store. If I need help Google is a better source than asking an employee. \n\nThe only reason this is a two instead of one star is because the brand in general is good and because every once in a while I do get some help.","I've lived in the area for three years. Since the nearby Ace Hardware went out of business, this Home Depot is the only hardware store in the area. In those three years I have had to make multiple improvements to my house including redoing two bathrooms. \n\nOne thing has been consistent though through all these years. This Home Depot has had decent customer service. From getting snarky remarks from sales associates while trying to find things, to getting blank stares from \""""professionals\"""" when asking technical questions. Every time I come in the most helpful person is generally the greeter. Once I get past him I'm generally on my own in the store. If I need help Google is a better source than asking an employee. \n\nThe only reason this is a two instead of one star is because the brand in general is good and because every once in a while I do get some help.",1353,True
700,Food poisoning alert!  My husband and I both had It.  We called to let them know and they expected me to go to the ER and have a doctor's note! They wouldn't even refund our bill and after our gift card it was only $22. I guess it was worth it to them. They said they'd call me back for some unknown reason and never did.,Food deadly alert! My husband and I both had It. We called to let them know and they expected me to go to the ER and have a doctor's note! They wouldn't even refund our bill and after our gift card it was only $22. I guess it was worth it to them. They said they'd call me back for some unknown reason and never did.,Food deadly alert! My husband and I both had It. We called to let them know and they expected me to go to the ER and have a doctor's note! They wouldn't even refund our bill and after our gift card it was only $22. I guess it was worth it to them. They said they'd call me back for some unknown reason and never did.,1687,True
701,"I stayed at the Quad Oct 1-3, 2013 I was excited when I booked my hotel room, since it was from their own website. When I got there it was nothing for what I had seen or booked on the website...Carpet looked really nasty, bath tub was disgusting, even the curtains had some mold on the back...I am making sure to let others know to beware of this hotel...I don't spend all day in my hotel room, but I wanted to at least be clean...I would never stay there again.","I stayed at the Quad Oct 1-3, 2013 I was excited when I booked my hotel room, since it was from their own website. When I got there it was nothing for what I had seen or booked on the website...Carpet looked really nasty, bath tub was disgusting, even the curtains had some mold on the back...I am making sure to let others know to beware of this hotel...I don't spend all day in my hotel room, but I wanted to at least be clean...I would never stay there again.","I stayed at the Quad Oct 1-3, 2013 I was excited when I booked my hotel room, since it was from their own website. When I got there it was nothing for what I had seen or booked on the website...Carpet looked really nasty, bath tub was disgusting, even the curtains had some mold on the back...I am making sure to let others know to beware of this hotel...I don't spend all day in my hotel room, but I wanted to at least be clean...I would never stay there again.",2562,True
702,"Barefoot Sanctuary is a place where I can call home when I want to relax, and be myself, away from the hustle of the city, life! It's my sanctuary, and a place for me to come together with great new friends. It's a community within Whole Foods, a totally unique place to have a yoga studio! Can't resist the muffins on the way out...","Barefoot Sanctuary is a place where I can call home when I want to relax, and be myself, away from the hustle of the city, life! It's my sanctuary, and a place for me to come together with great new friends. It's a community within Whole Foods, a totally unique place to have a yoga studio! Can't resist the muffins on the way out...","Barefoot Sanctuary is a place where I can call home when I want to relax, and be myself, away from the hustle of the city, life! It's my sanctuary, and a place for me to come together with great new friends. It's a community within Whole Foods, a totally unique place to have a yoga studio! Can't resist the muffins on the way out...",1828,True
703,The Yoga Hive is great -- the teachers challenge you but it's also friendly and open enough that you can feel comfortable doing modifications or just childs pose when you can't keep up.  Thank you for the friendly studio.,The Yoga Hive is great -- the teachers challenge you but it's also friendly and open enough that you can feel comfortable doing modifications or just childs pose when you can't keep up. Thank you for the friendly studio.,The Yoga Hive is great -- the teachers challenge you but it's also friendly and open enough that you can feel comfortable doing modifications or just childs pose when you can't keep up. Thank you for the friendly studio.,1183,True
704,"Bland, overpriced, and nothing special. The best part about my trip to this olive garden was discovering the italian-style interior architecture of the restaurant. I found the veneer quite entertaining, for the Italian walls were just like the Italian breadsticks, minestrone, and salad: superficially appealing. This place is like Madonna--it's all about the image, baby.\n\ntl;dr: Italian Chilis","Bland, overpriced, and nothing special. The best part about my trip to this olive garden was discovering the italian-style interior architecture of the restaurant. I found the veneer quite entertaining, for the Italian walls were just like the Italian breadsticks, minestrone, and salad: superficially appealing. This place is like Madonna--it's all about the image, baby.\n\ntl;dr: Italian Chilis","Bland, overpriced, and nothing special. The best part about my trip to this olive garden was discovering the italian-style interior architecture of the restaurant. I found the veneer quite entertaining, for the Italian walls were just like the Italian breadsticks, minestrone, and salad: superficially appealing. This place is like Madonna--it's all about the image, baby.\n\ntl;dr: Italian Chilis",1781,True
705,Hands down the best barber shop in Vegas.  A man's barber shop.  Simple and classy.  Tommy gave me a great cut and trimmed the beard.  Easy to walk in and get taken care of.  I will be a lifetime customer.,Hands down the best barber shop in Vegas. A man's barber shop. Simple and classy. Tommy gave me a great cut and trimmed the beard. Easy to walk in and get taken care of. I will be a lifetime customer.,Hands down the best barber shop in Vegas. A man's barber shop. Simple and classy. Tommy gave me a great cut and trimmed the beard. Easy to walk in and get taken care of. I will be a lifetime customer.,1286,True
706,"Ok, we admit it... we have a ridiculous foodie crush on Chef Bobby Flay!  We have been to almost every restaurant he has, including completing the Trifecta of Mesa Grills... New York, VEGAS (at Caesar's Palace across from Pure) and the Bahamas (at the Cove, at the Atlantis in Paradise Island).  Mesa offers lunch and dinner, as well as brunch on Saturdays and Sundays. The food is spicy, inventive and ExCeLLeNT!\n\nFor dinner, start off with the Shrimp and Roasted Garlic Corn Tamale, the Blue Corn Pancake with BBQ Duck and the Sophie's Chopped Salad (with chick peas, olives and tortillas).  Famous for southwestern cuisine and grilling, be ready for some spicy meat!  The New Mexican Spice Rubbed Pork Tenderloin with a Sweet Potato Tamale and Crushed Pecan Butter.... damn! The Grilled Lamb Porterhouse Chops with Red Chile, Lime and Rosemary, with Green Corn Pudding.... whew... sexy!  Blue Corn Soft Shell Crabs with Bacon, Green Onion and Chile Vinegar... I could go on and on.\n\nIf you can make it for brunch... please do!  I think it may be better than dinner.  First off, a ridiculously amazing bread basket- my favorite is the spicy, corn muffins with pieces of corn in it and swirls of spice.  For your entree, definitely have the Spicy Chicken and Sweet Potato Hash with Poached Eggs and Green Chile Hollandaise.  I can not even explain how good this is.  Sort of like a spicy Eggs Benedict with chicken and sweet potato homefries.  Some one always orders the Eggs and Aged Sirloin Tortilla with Roasted Peppers and Avocado Relish... and loves it!  It is simple, but delish... think make your own tacos with steak and eggs.\n\nNo matter what meal you eat, the tequila cocktails are the perfect accompaniment.    Hands down, the Cactus Pear Margarita wins it!  Watch out boys... its pink!\n\nThe Scene- Always full... full of Foodies!  Lively!  \n\nFood and Drinks- 5: Mind Blowing and Life Changing.  \n\nTip Worthy- 5: The New Yorker 25-30%.  Excellent service... 3 to 4 servers at a time... one water, one bread, busy boy and waiter... without being the LEAST BIT stuffy.\n\nCoordinates- 4: Neighborhood- Centrally located! \n\nRestaurant Return Rate- Green light!  Between the three Mesa's, we have had at least 10 meals.  We bring everyone we know when there is one close by.  \n\nThis review written by Angela.","Ok, we admit it... we have a ridiculous foodie crush on Chef Bobby Flay! We have been to almost every restaurant he has, including completing the Trifecta of Mesa Grills... New York, VEGAS (at Caesar's Palace across from Pure) and the Bahamas (at the Cove, at the Atlantis in Paradise Island). Mesa offers lunch and dinner, as well as brunch on Saturdays and Sundays. The food is spicy, inventive and ExCeLLeNT!\n\nFor dinner, start off with the Shrimp and Roasted Garlic Corn Tamale, the Blue Corn Pancake with BBQ Duck and the Sophie's Chopped Salad (with chick peas, olives and tortillas). Famous for southwestern cuisine and grilling, be ready for some spicy meat! The New Mexican Spice Rubbed Pork Tenderloin with a Sweet Potato Tamale and Crushed Pecan Butter.... damn! The Grilled Lamb Porterhouse Chops with Red Chile, Lime and Rosemary, with Green Corn Pudding.... whew... sexy! Blue Corn Soft Shell Crabs with Bacon, Green Onion and Chile Vinegar... I could go on and on.\n\nIf you can make it for brunch... please do! I think it may be better than dinner. First off, a ridiculously amazing bread basket- my favorite is the spicy, corn muffins with pieces of corn in it and swirls of spice. For your entree, definitely have the Spicy Chicken and Sweet Potato Hash with Poached Eggs and Green Chile Hollandaise. I can not even explain how good this is. Sort of like a spicy Eggs Benedict with chicken and sweet potato homefries. Some one always orders the Eggs and Aged Sirloin Tortilla with Roasted Peppers and Avocado Relish... and loves it! It is simple, but delish... think make your own tacos with steak and eggs.\n\nNo matter what meal you eat, the tequila cocktails are the perfect accompaniment. Hands down, the Cactus Pear Margarita wins it! Watch out boys... its pink!\n\nThe Scene- Always full... full of Foodies! Lively! \n\nFood and Drinks- 5: Mind Blowing and Life Changing. \n\nTip Worthy- 5: The New Yorker 25-30%. Excellent service... 3 to 4 servers at a time... one water, one bread, busy boy and waiter... without being the LEAST BIT stuffy.\n\nCoordinates- 4: Neighborhood- Centrally located! \n\nRestaurant Return Rate- Green light! Between the three Mesa's, we have had at least 10 meals. We bring everyone we know when there is one close by. \n\nThis review written by Angela.","Ok, we admit it... we have a ridiculous foodie crush on Chef Bobby Flay! We have been to almost every restaurant he has, including completing the Trifecta of Mesa Grills... New York, VEGAS (at Caesar's Palace across from Pure) and the Bahamas (at the Cove, at the Atlantis in Paradise Island). Mesa offers lunch and dinner, as well as brunch on Saturdays and Sundays. The food is spicy, inventive and ExCeLLeNT!\n\nFor dinner, start off with the Shrimp and Roasted Garlic Corn Tamale, the Blue Corn Pancake with BBQ Duck and the Sophie's Chopped Salad (with chick peas, olives and tortillas). Famous for southwestern cuisine and grilling, be ready for some spicy meat! The New Mexican Spice Rubbed Pork Tenderloin with a Sweet Potato Tamale and Crushed Pecan Butter.... damn! The Grilled Lamb Porterhouse Chops with Red Chile, Lime and Rosemary, with Green Corn Pudding.... whew... sexy! Blue Corn Soft Shell Crabs with Bacon, Green Onion and Chile Vinegar... I could go on and on.\n\nIf you can make it for brunch... please do! I think it may be better than dinner. First off, a ridiculously amazing bread basket- my favorite is the spicy, corn muffins with pieces of corn in it and swirls of spice. For your entree, definitely have the Spicy Chicken and Sweet Potato Hash with Poached Eggs and Green Chile Hollandaise. I can not even explain how good this is. Sort of like a spicy Eggs Benedict with chicken and sweet potato homefries. Some one always orders the Eggs and Aged Sirloin Tortilla with Roasted Peppers and Avocado Relish... and loves it! It is simple, but delish... think make your own tacos with steak and eggs.\n\nNo matter what meal you eat, the tequila cocktails are the perfect accompaniment. Hands down, the Cactus Pear Margarita wins it! Watch out boys... its pink!\n\nThe Scene- Always full... full of Foodies! Lively! \n\nFood and Drinks- 5: Mind Blowing and Life Changing. \n\nTip Worthy- 5: The New Yorker 25-30%. Excellent service... 3 to 4 servers at a time... one water, one bread, busy boy and waiter... without being the LEAST BIT stuffy.\n\nCoordinates- 4: Neighborhood- Centrally located! \n\nRestaurant Return Rate- Green light! Between the three Mesa's, we have had at least 10 meals. We bring everyone we know when there is one close by. \n\nThis review written by Angela.",5000,False
707,"Real Mexican Fast Food! It was really good but still not as good as Plaza Mexico in Eastpointe, Michigan. I got a burrito and rice. The people were nice. I bought 4 25 cent mustaches from the toy coin machine. Hit the spot.","Real Mexican slowest Food! It was really good but still not as good as Plaza Mexico in Eastpointe, Michigan. I got a burrito and rice. The people were nice. I bought 4 25 cent mustaches from the toy coin machine. Hit the spot.","Real Mexican slowest Food! It was really good but still not as good as Plaza Mexico in Eastpointe, Michigan. I got a burrito and rice. The people were nice. I bought 4 25 cent mustaches from the toy coin machine. Hit the spot.",269,True
708,"Yelpers all know by now that I'm a 4th generation Japanese-American. But, what many of you don't know is that my Mom is actually Korean.  A significant reason I choose to identify as  Japanese over Korean was because since my childhood the Korean community has always rejected me. I just turned out way too Japanese looking, and my Korean features are philosophically just an non-observable genotype.  No matter how hard I tried to reach out to the Korean community, I was always pushed away.  I've probably only gotten along with 5-6 Korean people in my lifetime, and most of them were Zainichi Koreans or Koreans from South America. Because the Korean community pushed me away my whole life, I grew up not knowing anything about Korean cuisine. So I don't know if SURA is considered \""""good Korean food\"""" by Korean people, but what matters is that I enjoyed every second of it. \n\nOf course my favorite Korean BBQ joint is and always will be Mr. Jake Lee's Honey Pig, but SURA has some advantages. The main advantage(and maybe the only advantage) is that SURA is a buffet style restaurant and you don't have to wait for a server to bring you more meat. Personally, I like Honey Pig better because they accommodate Japanese people and will give you Yakiniku style meat if you ask the right person.  Also at Honey Pig they cook the meat for you, so you can just sit back and relax. The first time I came to SURA, I badly burned everything causing a lot of black smoke to fill up the area. The server ran over.... and she looked really really pissed. \n\nI really liked the Kalbi here. I also really liked the pork bulgogi. You can tell it's been marinated over night because of the intense flavor. Even the California rolls were pretty good, and I don't even like California rolls. \n\nI'm actually surprised this place has such a high yelp rating because I've noticed that most Korean yelpers tend to give out a lot of 1-star ratings to Korean owned businesses.  They always complain about how the food is not as good as it is in Korea or \""""Ellie\""""(note- \""""Ellie\"""" is how a lot of FOB Koreans pronounce L.A.).  I'm giving this place 5-stars because unlike full-Koreans, I actually support Korean business. btw... why is it that every Korean person has an Iphone 5? Shouldn't you guys support Korea and buy the Samsung Galaxy? How unpatriotic!\n\nmy reviews are weird",---,---,0,False
709,"One of the worst plumbing companies I've ever dealt with...plumber came out, first said he didnt have a ladder tall enough to do the job, I told him he could use mine...then he, went to go cut into the drywall in the ceiling, but didnt have any plastic or other coverings to put down over the furniture...said he would have to \""""come back.\""""  Then, after I told him to go ahead and do it anyhow, he said he didnt see evidence of a leak?!?!  Clearly there was water damage in the ceiling that was extremely visable...what a joke!!!  I told dispatch what was going on, but they didnt seem to care... Glad I took a 1/2 day off work for these people...they are horrible to deal with.","One of the best plumbing companies I've ever dealt with...plumber came out, first said he didnt have a ladder tall enough to do the job, I told him he could use mine...then he, went to go cut into the drywall in the ceiling, but didnt have any plastic or other coverings to put down over the furniture...said he would have to \""""come back.\"""" Then, after I told him to go ahead and do it anyhow, he said he didnt see evidence of a leak?!?! Clearly there was water damage in the ceiling that was extremely visable...what a joke!!! I told dispatch what was going on, but they didnt seem to care... Glad I took a 1/2 day off work for these people...they are horrible to deal with.","One of the best plumbing companies I've ever dealt with...plumber came out, first said he didnt have a ladder tall enough to do the job, I told him he could use mine...then he, went to go cut into the drywall in the ceiling, but didnt have any plastic or other coverings to put down over the furniture...said he would have to \""""come back.\"""" Then, after I told him to go ahead and do it anyhow, he said he didnt see evidence of a leak?!?! Clearly there was water damage in the ceiling that was extremely visable...what a joke!!! I told dispatch what was going on, but they didnt seem to care... Glad I took a 1/2 day off work for these people...they are horrible to deal with.",1975,True
710,"The wait for this place is really long, but I already knew that from the reviews. We went to eat at about 10:45 PM and it took us about 1-1/2 to 2 hours to get seated. I've eaten here before but it was many years ago and I have been wanting to eat the clam linguine from here for a while. When we were finally seated, I ordered the New England clam chowder and the linguine and clams with a 2 heat (spice). Mike had the New England clam chowder and the Palace Pan Roast with a 6 heat (spice). They serve a sourdough bun with your order. I really liked the bun (with butter) and asked for more. The clam chowder was good too. Of course my FAVORITE was the linguine with clams. Mike's Palace Pan Roast was also good, although I would've liked more rice to go with it. Yes, I ate some of his food too :)","The wait for this place is really long, but I already knew that from the reviews. We went to eat at about 10:45 PM and it took us about 1-1/2 to 2 hours to get seated. I've eaten here before but it was many years ago and I have been wanting to eat the clam linguine from here for a while. When we were finally seated, I ordered the New England clam chowder and the linguine and clams with a 2 heat (spice). Mike had the New England clam chowder and the Palace Pan Roast with a 6 heat (spice). They serve a sourdough bun with your order. I really liked the bun (with butter) and asked for more. The clam chowder wasnt good too. Of course my FAVORITE was the linguine with clams. Mike's Palace Pan Roast was also good, although I would've liked more rice to go with it. Yes, I ate some of his food too :)","The wait for this place is really long, but I already knew that from the reviews. We went to eat at about 10:45 PM and it took us about 1-1/2 to 2 hours to get seated. I've eaten here before but it was many years ago and I have been wanting to eat the clam linguine from here for a while. When we were finally seated, I ordered the New England clam chowder and the linguine and clams with a 2 heat (spice). Mike had the New England clam chowder and the Palace Pan Roast with a 6 heat (spice). They serve a sourdough bun with your order. I really liked the bun (with butter) and asked for more. The clam chowder wasnt good too. Of course my FAVORITE was the linguine with clams. Mike's Palace Pan Roast was also good, although I would've liked more rice to go with it. Yes, I ate some of his food too :)",547,True
711,Delicious! Best New Mexican food we have found in Arizona! Stuffed Sopas christmas style hit the spot. Very generous with the adovada filling.,Delicious! worst New Mexican food we have found in Arizona! Stuffed Sopas christmas style hit the spot. Very generous with the adovada filling.,Delicious! worst New Mexican food we have found in Arizona! Stuffed Sopas christmas style hit the spot. Very generous with the adovada filling.,610,True
712,"Used to be good back around...1999-2000 or so. I had great memories and used to love the food there. However, more recently a bf who had heard me make good comments about the food, took me there and the food was not good at all. It was edible, but there was more of a \""""fishy\"""" not fresh taste this time. I know not to expect most seafood in AZ to be as fresh as if we were on the beach, but it used to be great. They no longer had some of the menu items they used to. It just wasn't impressive and certainly didn't live up to the memories I had.\n\nGood news is I no longer crave it and have to travel across town and spend the money to go there. :)","Used to be good back around...1999-2000 or so. I had great memories and used to love the food there. However, more recently a bf who had heard me make good comments about the food, took me there and the food was not good at all. It was edible, but there was more of a \""""fishy\"""" not fresh taste this time. I know not to expect most seafood in AZ to be as fresh as if we were on the beach, but it used to be great. They no longer had some of the menu items they used to. It just wasn't impressive and certainly didn't live up to the memories I had.\n\nGood news is I no longer crave it and have to travel across town and spend the money to go there. :)","Used to be good back around...1999-2000 or so. I had great memories and used to love the food there. However, more recently a bf who had heard me make good comments about the food, took me there and the food was not good at all. It was edible, but there was more of a \""""fishy\"""" not fresh taste this time. I know not to expect most seafood in AZ to be as fresh as if we were on the beach, but it used to be great. They no longer had some of the menu items they used to. It just wasn't impressive and certainly didn't live up to the memories I had.\n\nGood news is I no longer crave it and have to travel across town and spend the money to go there. :)",3939,True
713,Maybe it's because I'm an old fogey but the frenetic music they pumped into the dining room just ruined the whole dinner.,Maybe it's because I'm an old fogey but the frenetic music they pumped into the dining room just salvageable the whole dinner.,Maybe it's because I'm an old fogey but the frenetic music they pumped into the dining room just salvageable the whole dinner.,611,True
714,"This restaurant today made my day. This was by far the best bone in ribeye I have had in Many years! Our Server Brandon Hanks has a lot to do with it as well as the Chef. I ordered as always rare Pitsburgh style no butter and wait for the veredict! Today, just perfect! Brandon should have gone back to his team and order just as I did... And voila, an incredible piece of meat.... Perfect amount of fat and cooked to perfection. Could get all the flavors in the meat and the charcoal... Also great texture.... I did not even have to put pepper as I usually do... Congrats!!! Finally!!! Ah, forgot, the place is clean, wine and water glasses very clean, bread average.. And our Ladera (wine) Tonight was very nice and smooth for this great ribeye... So 5 starts for them...","This restaurant today made my day. This was by far the worst bone in ribeye I have had in Many years! Our Server Brandon Hanks has a lot to do with it as well as the Chef. I ordered as always rare Pitsburgh style no butter and wait for the veredict! Today, just perfect! Brandon should have gone back to his team and order just as I did... And voila, an incredible piece of meat.... Perfect amount of fat and cooked to perfection. Could get all the flavors in the meat and the charcoal... Also great texture.... I did not even have to put pepper as I usually do... Congrats!!! Finally!!! Ah, forgot, the place is clean, wine and water glasses very clean, bread average.. And our Ladera (wine) Tonight was very nice and smooth for this great ribeye... So 5 starts for them...","This restaurant today made my day. This was by far the worst bone in ribeye I have had in Many years! Our Server Brandon Hanks has a lot to do with it as well as the Chef. I ordered as always rare Pitsburgh style no butter and wait for the veredict! Today, just perfect! Brandon should have gone back to his team and order just as I did... And voila, an incredible piece of meat.... Perfect amount of fat and cooked to perfection. Could get all the flavors in the meat and the charcoal... Also great texture.... I did not even have to put pepper as I usually do... Congrats!!! Finally!!! Ah, forgot, the place is clean, wine and water glasses very clean, bread average.. And our Ladera (wine) Tonight was very nice and smooth for this great ribeye... So 5 starts for them...",602,True
